timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-08T00:12:57,1.98,387.98,235.30,249.51,1,FOLLOW
2026-03-08T00:12:57,3.30,223.90,300.90,255.50,1,FOLLOW
2026-03-08T00:12:57,3.28,227.19,320.10,257.08,1,FOLLOW
2026-03-08T00:12:58,3.37,225.80,325.20,254.92,1,FOLLOW
2026-03-08T00:12:58,3.28,226.51,329.80,256.90,1,FOLLOW
2026-03-08T00:12:58,3.36,224.72,323.90,254.92,1,FOLLOW
2026-03-08T00:12:59,3.37,220.88,325.70,256.91,1,FOLLOW
2026-03-08T00:12:59,3.36,222.74,328.20,254.93,1,FOLLOW
2026-03-08T00:12:59,3.31,224.76,326.80,256.91,1,FOLLOW
2026-03-08T00:13:00,3.37,222.10,325.70,254.93,1,FOLLOW
2026-03-08T00:13:00,3.34,222.46,326.20,256.91,1,FOLLOW
2026-03-08T00:13:00,3.34,223.97,329.60,254.93,1,FOLLOW
2026-03-08T00:13:00,3.32,228.60,324.50,256.91,1,FOLLOW
2026-03-08T00:13:01,3.36,226.09,329.10,254.93,1,FOLLOW
2026-03-08T00:13:01,3.36,224.14,325.50,257.12,1,FOLLOW
2026-03-08T00:13:01,3.37,224.97,326.30,255.14,1,FOLLOW
2026-03-08T00:13:02,3.37,223.59,326.50,257.12,1,FOLLOW
2026-03-08T00:13:02,3.35,226.43,327.40,255.15,1,FOLLOW
2026-03-08T00:13:02,3.32,226.14,324.90,257.13,1,FOLLOW
2026-03-08T00:13:03,3.36,223.04,328.50,255.15,1,FOLLOW
2026-03-08T00:13:03,3.30,225.78,325.80,257.13,1,FOLLOW
2026-03-08T00:13:03,3.33,224.26,331.60,255.15,1,FOLLOW
2026-03-08T00:13:03,3.32,224.16,323.30,257.13,1,FOLLOW
2026-03-08T00:13:04,3.36,227.20,331.40,255.15,1,FOLLOW
2026-03-08T00:13:04,3.32,227.27,324.70,257.13,2,FOLLOW
2026-03-08T00:13:04,3.31,228.68,326.80,255.15,2,FOLLOW
2026-03-08T00:13:05,3.35,223.08,323.30,257.13,2,FOLLOW
2026-03-08T00:13:05,3.33,225.19,325.50,255.15,1,FOLLOW
2026-03-08T00:13:05,3.26,227.65,328.70,257.13,2,FOLLOW
2026-03-08T00:13:06,3.31,225.82,323.20,255.15,2,FOLLOW
2026-03-08T00:13:06,3.36,223.88,324.60,257.13,3,AVOID
2026-03-08T00:13:06,3.34,226.59,328.40,255.15,3,AVOID
2026-03-08T00:13:06,3.36,222.93,325.10,257.13,2,FOLLOW
2026-03-08T00:13:07,3.36,224.38,327.70,255.15,2,FOLLOW
