timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-02T12:27:30,1.848,415.002,290.90,256.32,1
2026-03-02T12:27:31,3.327,223.892,321.10,261.59,2
2026-03-02T12:27:31,3.319,226.627,330.40,263.71,2
2026-03-02T12:27:31,3.311,227.079,326.30,258.79,1
2026-03-02T12:27:32,3.359,220.981,326.90,262.10,1
2026-03-02T12:27:32,3.289,229.302,326.40,260.08,2
2026-03-02T12:27:32,3.350,221.636,323.40,257.12,1
2026-03-02T12:27:33,3.312,221.974,326.30,262.05,1
2026-03-02T12:27:33,3.308,224.436,325.80,264.03,1
2026-03-02T12:27:33,3.305,225.092,328.90,259.02,1
2026-03-02T12:27:34,3.281,224.731,327.00,262.11,1
2026-03-02T12:27:34,3.349,227.154,326.40,260.09,1
2026-03-02T12:27:34,3.377,223.078,325.80,257.13,1
2026-03-02T12:27:34,3.339,222.967,325.50,262.05,1
2026-03-02T12:27:35,3.326,226.123,327.60,264.04,1
2026-03-02T12:27:35,3.318,228.680,323.60,259.03,1
2026-03-02T12:27:35,3.354,222.287,327.00,262.11,1
2026-03-02T12:27:36,3.316,227.440,330.10,260.09,1
2026-03-02T12:27:36,3.220,232.542,317.60,257.13,2
2026-03-02T12:27:36,3.292,222.316,327.40,262.05,2
2026-03-02T12:27:37,3.290,224.043,324.00,264.04,1
2026-03-02T12:27:37,3.259,232.823,327.90,259.03,2
2026-03-02T12:27:37,3.248,229.154,319.90,262.11,1
2026-03-02T12:27:37,3.318,224.372,330.20,260.09,2
2026-03-02T12:27:38,3.280,223.923,326.70,257.13,2
2026-03-02T12:27:38,3.301,226.642,325.10,262.05,1
2026-03-02T12:27:38,3.364,224.434,324.60,264.04,1
2026-03-02T12:27:39,3.294,225.445,330.60,259.03,2
2026-03-02T12:27:39,3.303,226.271,325.30,262.11,1
2026-03-02T12:27:39,3.309,226.668,325.40,260.09,1
2026-03-02T12:27:40,3.320,224.730,323.20,257.13,1
2026-03-02T12:27:40,3.228,228.065,327.00,262.05,2
2026-03-02T12:27:40,3.261,227.475,320.80,264.04,2
2026-03-02T12:27:41,3.307,229.180,328.30,259.03,1
2026-03-02T12:27:41,3.286,226.050,324.00,262.11,1
2026-03-02T12:27:41,3.314,225.527,330.10,260.09,1
2026-03-02T12:27:41,3.231,231.187,322.00,257.13,1
2026-03-02T12:27:42,3.273,226.922,322.00,262.05,1
2026-03-02T12:27:42,3.193,236.413,321.70,264.04,1
2026-03-02T12:27:42,3.293,227.046,325.20,259.03,1
2026-03-02T12:27:43,3.303,222.276,329.60,262.11,1
2026-03-02T12:27:43,3.217,231.342,326.90,260.09,1
2026-03-02T12:27:43,3.310,222.750,326.70,257.13,1
2026-03-02T12:27:44,3.294,224.592,325.10,262.05,1
2026-03-02T12:27:44,3.289,226.664,324.40,264.04,2
2026-03-02T12:27:44,3.311,225.851,329.80,259.03,3
2026-03-02T12:27:44,3.319,221.497,323.90,262.11,2
2026-03-02T12:27:45,3.273,227.263,329.00,260.09,1
2026-03-02T12:27:45,3.304,223.548,325.80,257.14,2
2026-03-02T12:27:45,3.266,222.931,325.30,262.06,1
2026-03-02T12:27:46,3.318,224.870,326.90,264.04,2
2026-03-02T12:27:46,3.264,230.372,324.80,259.03,2
2026-03-02T12:27:46,3.265,225.501,325.10,262.11,4
2026-03-02T12:27:47,3.276,226.894,326.30,260.09,2
2026-03-02T12:27:47,3.288,229.964,330.70,257.14,2
2026-03-02T12:27:47,3.229,228.648,321.70,262.06,3
2026-03-02T12:27:48,3.303,224.400,325.60,264.04,4
2026-03-02T12:27:48,3.293,226.956,327.60,259.03,5
2026-03-02T12:27:48,3.297,223.216,325.10,262.11,4
2026-03-02T12:27:48,3.269,227.078,325.80,260.09,4
2026-03-02T12:27:49,3.285,224.619,324.00,257.14,4
2026-03-02T12:27:49,3.272,225.208,325.40,262.06,3
2026-03-02T12:27:49,3.303,224.506,322.40,264.04,3
2026-03-02T12:27:50,3.312,224.894,329.60,259.03,3
2026-03-02T12:27:50,3.257,226.129,327.60,262.11,1
2026-03-02T12:27:50,3.353,225.794,323.90,260.09,2
2026-03-02T12:27:51,3.314,222.577,327.00,257.14,2
2026-03-02T12:27:51,3.236,229.367,322.60,262.06,2
2026-03-02T12:27:51,3.349,221.629,323.60,264.04,3
2026-03-02T12:27:52,3.355,223.807,331.10,259.03,2
2026-03-02T12:27:52,3.325,222.841,324.60,262.11,2
2026-03-02T12:27:52,3.334,224.469,326.00,260.09,2
2026-03-02T12:27:52,3.293,225.044,328.50,257.14,3
2026-03-02T12:27:53,3.243,225.405,323.40,262.06,2
2026-03-02T12:27:53,3.201,231.354,328.90,264.04,2
2026-03-02T12:27:53,3.277,229.823,326.80,259.03,3
2026-03-02T12:27:54,3.313,223.406,326.20,262.11,2
2026-03-02T12:27:54,3.181,235.648,326.00,260.09,3
2026-03-02T12:27:54,3.304,224.062,325.10,257.14,1
2026-03-02T12:27:55,3.266,226.624,324.30,262.06,1
2026-03-02T12:27:55,3.302,225.917,325.30,264.04,2
2026-03-02T12:27:55,3.295,226.059,328.10,259.03,3
2026-03-02T12:27:55,3.280,223.844,326.60,262.11,3
2026-03-02T12:27:56,3.290,226.056,323.80,260.09,2
2026-03-02T12:27:56,3.306,222.817,329.00,257.14,2
2026-03-02T12:27:56,3.265,226.907,325.30,262.06,2
2026-03-02T12:27:57,3.306,225.395,326.10,264.04,2
2026-03-02T12:27:57,3.189,233.731,326.40,259.03,3
2026-03-02T12:27:57,3.356,222.576,327.10,262.11,3
