timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections,decision
2026-03-03T13:00:48,3.241,233.331,313.30,255.86,2,AVOID
2026-03-03T13:00:48,3.288,223.868,318.00,258.95,2,AVOID
2026-03-03T13:00:49,3.347,225.412,320.40,255.86,1,AVOID
2026-03-03T13:00:49,3.240,228.643,319.90,258.95,2,AVOID
2026-03-03T13:00:49,3.377,224.232,319.50,255.87,2,AVOID
2026-03-03T13:00:50,3.355,221.843,317.90,258.95,1,AVOID
2026-03-03T13:00:50,3.204,233.699,319.40,255.87,1,AVOID
2026-03-03T13:00:50,3.273,228.269,313.60,258.95,2,AVOID
2026-03-03T13:00:51,3.337,223.646,319.40,255.87,2,AVOID
2026-03-03T13:00:51,3.282,224.790,317.20,258.95,2,AVOID
2026-03-03T13:00:51,3.323,225.396,324.80,255.87,2,AVOID
2026-03-03T13:00:52,3.325,220.962,318.00,258.95,2,AVOID
2026-03-03T13:00:52,3.323,227.876,320.90,255.87,2,AVOID
2026-03-03T13:00:52,3.304,223.233,319.20,258.95,2,AVOID
2026-03-03T13:00:52,3.295,226.892,317.80,255.87,2,AVOID
2026-03-03T13:00:53,3.251,227.480,317.60,258.95,2,AVOID
2026-03-03T13:00:53,3.319,228.996,319.80,255.87,2,AVOID
2026-03-03T13:00:53,3.318,224.244,320.50,258.95,2,AVOID
2026-03-03T13:00:54,3.310,224.327,319.70,255.87,2,AVOID
2026-03-03T13:00:54,3.241,231.961,316.60,258.95,2,AVOID
2026-03-03T13:00:54,3.265,228.477,322.40,255.87,2,AVOID
2026-03-03T13:00:55,3.293,227.141,318.10,258.95,2,AVOID
2026-03-03T13:00:55,3.205,233.930,319.70,255.87,2,AVOID
2026-03-03T13:00:55,3.298,226.608,319.00,258.95,2,AVOID
2026-03-03T13:00:56,3.261,229.271,318.80,255.87,2,AVOID
2026-03-03T13:00:56,3.323,225.154,317.80,258.95,2,AVOID
2026-03-03T13:00:56,3.324,225.282,324.40,255.87,2,AVOID
2026-03-03T13:00:57,3.238,228.128,316.40,258.95,1,AVOID
2026-03-03T13:00:57,3.263,230.548,319.30,255.87,2,AVOID
2026-03-03T13:00:57,3.308,221.919,319.80,258.95,2,AVOID
2026-03-03T13:00:57,3.306,228.225,319.90,255.87,2,AVOID
2026-03-03T13:00:58,3.257,226.906,318.30,258.95,1,AVOID
2026-03-03T13:00:58,3.290,229.767,323.10,255.87,2,AVOID
2026-03-03T13:00:58,3.273,225.423,316.50,258.95,2,AVOID
2026-03-03T13:00:59,3.303,229.262,322.40,255.87,2,AVOID
2026-03-03T13:00:59,3.291,224.327,315.40,258.95,2,AVOID
2026-03-03T13:00:59,3.322,223.528,320.80,255.87,2,AVOID
2026-03-03T13:01:00,3.351,221.846,317.10,258.95,1,AVOID
2026-03-03T13:01:00,3.276,228.193,319.90,255.87,2,AVOID
2026-03-03T13:01:00,3.369,222.206,318.60,258.95,2,AVOID
2026-03-03T13:01:01,3.329,226.180,322.00,255.87,1,AVOID
2026-03-03T13:01:01,3.252,227.684,317.90,258.95,2,AVOID
2026-03-03T13:01:01,3.331,226.938,321.50,255.87,2,AVOID
2026-03-03T13:01:02,3.319,222.210,321.00,258.95,2,AVOID
2026-03-03T13:01:02,3.281,232.332,320.40,255.87,1,AVOID
2026-03-03T13:01:02,3.352,221.751,314.50,258.95,2,AVOID
2026-03-03T13:01:02,3.304,225.846,326.00,255.87,2,AVOID
2026-03-03T13:01:03,3.273,224.389,313.20,258.95,2,AVOID
2026-03-03T13:01:03,3.325,225.301,324.60,255.87,1,AVOID
2026-03-03T13:01:03,3.318,221.223,317.60,258.95,2,AVOID
2026-03-03T13:01:04,3.326,223.060,321.30,255.87,2,AVOID
2026-03-03T13:01:04,3.267,226.669,319.20,258.95,2,AVOID
2026-03-03T13:01:04,3.302,225.635,318.80,255.87,2,AVOID
2026-03-03T13:01:05,3.339,222.329,322.60,258.95,2,AVOID
2026-03-03T13:01:05,3.248,229.493,320.70,255.87,1,AVOID
2026-03-03T13:01:05,3.316,225.284,318.10,258.95,2,AVOID
2026-03-03T13:01:06,3.264,229.176,322.30,255.87,2,AVOID
2026-03-03T13:01:06,3.272,229.320,316.10,258.95,2,AVOID
2026-03-03T13:01:06,3.309,225.575,323.30,255.88,1,AVOID
2026-03-03T13:01:07,3.327,220.766,318.30,258.96,2,AVOID
2026-03-03T13:01:07,3.254,231.403,317.90,255.88,2,AVOID
2026-03-03T13:01:07,3.287,223.082,321.10,258.96,1,AVOID
2026-03-03T13:01:08,3.310,228.132,320.10,255.88,2,AVOID
2026-03-03T13:01:08,3.204,230.326,313.10,258.96,2,AVOID
2026-03-03T13:01:08,3.337,225.352,288.70,255.88,2,AVOID
2026-03-03T13:01:08,3.321,221.142,320.90,258.96,2,AVOID
2026-03-03T13:01:09,3.313,225.177,317.10,255.88,2,AVOID
