timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T02:31:44,2.14,376.53,317.00,249.65,2,FOLLOW
2026-03-06T02:31:44,3.17,238.16,325.00,255.62,2,FOLLOW
2026-03-06T02:31:44,3.23,230.92,316.00,257.20,2,FOLLOW
2026-03-06T02:31:45,3.23,232.88,327.50,255.04,2,FOLLOW
2026-03-06T02:31:45,3.34,223.17,323.10,257.23,2,FOLLOW
2026-03-06T02:31:45,3.17,242.91,318.90,255.25,2,FOLLOW
2026-03-06T02:31:46,3.32,227.55,327.50,257.23,2,FOLLOW
2026-03-06T02:31:46,3.31,227.68,319.50,255.25,3,AVOID
2026-03-06T02:31:46,3.33,223.76,328.60,257.23,2,FOLLOW
2026-03-06T02:31:47,3.19,234.51,324.50,255.25,2,FOLLOW
2026-03-06T02:31:47,3.31,226.25,325.60,257.23,2,FOLLOW
2026-03-06T02:31:47,3.35,224.77,327.40,255.25,2,FOLLOW
2026-03-06T02:31:48,3.12,240.67,320.20,257.24,2,FOLLOW
2026-03-06T02:31:48,3.33,226.66,325.90,255.26,2,FOLLOW
2026-03-06T02:31:48,3.15,239.07,316.60,257.24,2,FOLLOW
2026-03-06T02:31:49,3.13,243.76,321.70,255.26,3,AVOID
2026-03-06T02:31:49,3.20,237.44,316.70,257.24,2,FOLLOW
2026-03-06T02:31:49,3.35,226.41,330.00,255.26,2,FOLLOW
2026-03-06T02:31:49,3.28,226.29,320.60,257.24,2,FOLLOW
2026-03-06T02:31:50,3.32,225.12,324.40,255.26,2,FOLLOW
2026-03-06T02:31:50,3.37,219.07,323.10,257.24,3,AVOID
2026-03-06T02:31:50,3.24,227.91,322.50,255.26,2,FOLLOW
2026-03-06T02:31:51,3.24,233.32,323.20,257.24,2,FOLLOW
2026-03-06T02:31:51,3.12,247.80,317.70,255.26,2,FOLLOW
2026-03-06T02:31:51,3.33,225.51,326.10,257.24,2,FOLLOW
2026-03-06T02:31:52,3.08,246.10,316.90,255.26,2,FOLLOW
2026-03-06T02:31:52,3.36,224.58,328.00,257.24,2,FOLLOW
2026-03-06T02:31:52,3.20,236.18,321.60,255.26,2,FOLLOW
2026-03-06T02:31:53,3.18,234.60,327.10,257.24,2,FOLLOW
2026-03-06T02:31:53,3.18,238.14,320.00,255.26,2,FOLLOW
2026-03-06T02:31:53,3.33,221.65,321.80,257.24,3,AVOID
2026-03-06T02:31:54,3.18,238.86,326.00,255.26,3,AVOID
2026-03-06T02:31:54,3.19,232.60,313.40,257.24,1,FOLLOW
2026-03-06T02:31:54,3.33,227.46,328.60,255.26,1,FOLLOW
2026-03-06T02:31:54,3.04,247.73,318.70,257.24,1,FOLLOW
2026-03-06T02:31:55,3.33,226.78,324.70,255.26,2,FOLLOW
2026-03-06T02:31:55,3.16,236.87,324.40,257.24,3,AVOID
2026-03-06T02:31:55,3.33,222.46,325.20,255.26,3,AVOID
2026-03-06T02:31:56,3.11,242.74,322.20,257.24,2,FOLLOW
2026-03-06T02:31:56,3.33,228.77,325.60,255.26,1,FOLLOW
2026-03-06T02:31:56,3.19,237.17,321.50,257.24,1,FOLLOW
2026-03-06T02:31:57,3.20,240.00,321.40,255.26,1,FOLLOW
2026-03-06T02:31:57,3.33,224.35,322.00,257.24,4,AVOID
2026-03-06T02:31:57,3.34,225.30,329.70,255.26,2,FOLLOW
2026-03-06T02:31:58,3.24,230.70,319.40,257.24,2,FOLLOW
2026-03-06T02:31:58,3.18,235.97,323.50,255.26,1,FOLLOW
2026-03-06T02:31:58,3.31,225.88,326.40,257.24,2,FOLLOW
2026-03-06T02:31:59,3.08,250.58,318.10,255.26,2,FOLLOW
2026-03-06T02:31:59,3.27,227.06,323.10,257.24,3,AVOID
2026-03-06T02:31:59,3.17,240.46,325.30,255.26,2,FOLLOW
2026-03-06T02:31:59,3.19,234.85,321.90,257.24,2,FOLLOW
2026-03-06T02:32:00,3.20,233.89,322.20,255.26,2,FOLLOW
2026-03-06T02:32:00,3.31,226.41,326.90,257.24,2,FOLLOW
2026-03-06T02:32:00,3.28,227.42,326.70,255.26,2,FOLLOW
2026-03-06T02:32:01,3.31,223.89,323.50,257.24,2,FOLLOW
2026-03-06T02:32:01,3.31,224.17,324.10,255.26,2,FOLLOW
2026-03-06T02:32:01,3.23,227.61,319.50,257.24,2,FOLLOW
2026-03-06T02:32:02,3.17,238.29,325.00,255.26,2,FOLLOW
2026-03-06T02:32:02,3.20,236.36,321.90,257.24,2,FOLLOW
2026-03-06T02:32:02,3.33,223.71,325.00,255.26,2,FOLLOW
2026-03-06T02:32:03,3.09,245.79,314.50,257.24,2,FOLLOW
2026-03-06T02:32:03,3.35,222.40,327.20,255.26,2,FOLLOW
2026-03-06T02:32:03,3.17,240.07,318.80,257.24,2,FOLLOW
2026-03-06T02:32:04,3.20,236.42,322.10,255.26,2,FOLLOW
2026-03-06T02:32:04,3.22,235.48,321.80,257.24,2,FOLLOW
2026-03-06T02:32:04,3.31,228.34,326.60,255.26,2,FOLLOW
