timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-09T00:48:06,3.31,223.42,322.60,257.14,2,FOLLOW
2026-03-09T00:48:06,3.33,228.07,325.00,255.16,2,FOLLOW
2026-03-09T00:48:06,3.27,231.29,322.60,257.14,2,FOLLOW
2026-03-09T00:48:07,3.32,225.36,328.00,255.16,2,FOLLOW
2026-03-09T00:48:07,3.35,220.84,324.50,257.14,2,FOLLOW
2026-03-09T00:48:07,3.29,226.87,331.70,255.16,2,FOLLOW
2026-03-09T00:48:07,3.27,226.13,322.50,257.14,2,FOLLOW
2026-03-09T00:48:08,3.32,228.11,327.60,255.16,2,FOLLOW
2026-03-09T00:48:08,3.29,227.26,321.40,257.14,1,FOLLOW
2026-03-09T00:48:08,3.37,221.34,325.40,255.16,1,FOLLOW
2026-03-09T00:48:09,3.25,228.15,330.30,257.14,3,AVOID
2026-03-09T00:48:09,3.28,232.26,323.10,255.16,2,FOLLOW
2026-03-09T00:48:09,3.32,225.90,326.50,257.14,2,FOLLOW
2026-03-09T00:48:10,3.30,226.04,325.50,255.16,2,FOLLOW
2026-03-09T00:48:10,3.28,225.43,326.30,257.14,2,FOLLOW
2026-03-09T00:48:10,3.29,226.72,325.20,255.16,2,FOLLOW
2026-03-09T00:48:11,3.29,228.00,325.40,257.14,1,FOLLOW
2026-03-09T00:48:11,3.30,227.49,325.30,255.16,1,FOLLOW
2026-03-09T00:48:11,3.29,224.99,328.40,257.14,2,FOLLOW
2026-03-09T00:48:11,3.26,228.40,328.60,255.16,2,FOLLOW
2026-03-09T00:48:12,3.32,226.65,324.40,257.14,2,FOLLOW
2026-03-09T00:48:12,3.31,226.79,324.00,255.16,2,FOLLOW
2026-03-09T00:48:12,3.32,222.73,328.40,257.14,2,FOLLOW
2026-03-09T00:48:13,3.32,224.58,324.50,255.16,2,FOLLOW
2026-03-09T00:48:13,3.31,224.06,326.50,257.14,2,FOLLOW
2026-03-09T00:48:13,3.39,224.45,327.70,255.16,2,FOLLOW
2026-03-09T00:48:14,3.38,223.52,326.00,257.14,1,FOLLOW
2026-03-09T00:48:14,3.35,226.62,324.40,255.16,2,FOLLOW
2026-03-09T00:48:14,3.26,230.75,321.20,257.14,2,FOLLOW
2026-03-09T00:48:14,3.31,225.23,323.60,255.16,2,FOLLOW
2026-03-09T00:48:15,3.33,222.43,325.70,257.14,2,FOLLOW
2026-03-09T00:48:15,3.32,224.38,327.40,255.16,1,FOLLOW
2026-03-09T00:48:15,3.33,221.67,323.90,257.14,2,FOLLOW
2026-03-09T00:48:16,3.29,230.64,323.40,255.16,1,FOLLOW
2026-03-09T00:48:16,3.29,224.98,320.60,257.14,1,FOLLOW
2026-03-09T00:48:16,3.24,234.74,325.30,255.16,2,FOLLOW
2026-03-09T00:48:17,3.28,225.04,320.30,257.14,2,FOLLOW
2026-03-09T00:48:17,3.31,227.59,326.10,255.16,1,FOLLOW
2026-03-09T00:48:17,3.29,225.17,324.70,257.14,1,FOLLOW
2026-03-09T00:48:18,3.31,224.85,330.30,255.16,1,FOLLOW
2026-03-09T00:48:18,3.30,224.39,322.20,257.14,1,FOLLOW
2026-03-09T00:48:18,3.31,228.50,326.90,255.16,1,FOLLOW
2026-03-09T00:48:18,3.31,225.55,326.50,257.14,1,FOLLOW
2026-03-09T00:48:19,3.32,224.94,328.00,255.16,3,AVOID
2026-03-09T00:48:19,3.30,223.93,325.40,257.14,6,AVOID
2026-03-09T00:48:19,3.28,226.89,323.60,255.16,5,AVOID
2026-03-09T00:48:20,3.30,226.52,325.50,257.14,4,AVOID
2026-03-09T00:48:20,3.31,226.18,329.50,255.16,5,AVOID
2026-03-09T00:48:20,3.35,220.35,323.90,257.14,5,AVOID
2026-03-09T00:48:21,3.33,222.85,324.70,255.16,4,AVOID
2026-03-09T00:48:21,3.30,223.69,325.70,257.14,4,AVOID
2026-03-09T00:48:21,3.33,226.27,325.50,255.16,3,AVOID
2026-03-09T00:48:22,3.29,228.38,327.40,257.14,3,AVOID
2026-03-09T00:48:22,3.32,225.17,320.20,255.16,3,AVOID
2026-03-09T00:48:22,3.31,223.42,329.40,257.14,3,AVOID
2026-03-09T00:48:22,3.32,223.58,324.10,255.16,3,AVOID
2026-03-09T00:48:23,3.35,225.38,327.00,257.14,1,FOLLOW
2026-03-09T00:48:23,3.33,227.82,327.70,255.16,1,FOLLOW
2026-03-09T00:48:23,3.29,228.04,324.70,257.14,1,FOLLOW
2026-03-09T00:48:24,3.24,231.35,322.70,255.16,1,FOLLOW
2026-03-09T00:48:24,3.33,221.86,325.10,257.14,1,FOLLOW
2026-03-09T00:48:24,3.34,227.86,329.50,255.16,1,FOLLOW
2026-03-09T00:48:25,3.35,225.25,323.80,257.14,1,FOLLOW
2026-03-09T00:48:25,3.32,226.77,325.40,255.16,1,FOLLOW
2026-03-09T00:48:25,3.35,223.38,327.30,257.14,1,FOLLOW
2026-03-09T00:48:26,3.33,225.04,325.10,255.16,1,FOLLOW
2026-03-09T00:48:26,3.34,221.92,329.50,257.14,2,FOLLOW
2026-03-09T00:48:26,3.25,229.22,327.30,255.16,2,FOLLOW
2026-03-09T00:48:26,3.32,227.64,321.40,257.15,1,FOLLOW
2026-03-09T00:48:27,3.29,229.95,326.90,255.17,1,FOLLOW
2026-03-09T00:48:27,3.32,224.71,326.80,257.15,1,FOLLOW
2026-03-09T00:48:27,3.38,220.41,326.90,255.17,1,FOLLOW
2026-03-09T00:48:28,3.36,220.35,322.40,257.15,1,FOLLOW
2026-03-09T00:48:28,3.29,226.86,328.60,255.17,1,FOLLOW
2026-03-09T00:48:28,3.31,223.98,323.50,257.15,1,FOLLOW
2026-03-09T00:48:29,3.37,223.68,326.30,255.17,1,FOLLOW
2026-03-09T00:48:29,3.33,226.97,324.90,257.15,1,FOLLOW
2026-03-09T00:48:29,3.31,228.08,326.30,255.17,2,FOLLOW
2026-03-09T00:48:29,3.36,221.59,323.90,257.15,2,FOLLOW
2026-03-09T00:48:30,3.31,225.11,326.60,255.17,1,FOLLOW
2026-03-09T00:48:30,3.32,223.41,327.70,257.15,1,FOLLOW
2026-03-09T00:48:30,3.28,231.15,327.20,255.17,2,FOLLOW
2026-03-09T00:48:31,3.31,227.49,324.20,257.15,2,FOLLOW
2026-03-09T00:48:31,3.30,227.69,326.80,255.17,2,FOLLOW
2026-03-09T00:48:31,3.29,226.01,325.20,257.15,1,FOLLOW
2026-03-09T00:48:32,3.32,224.53,328.30,255.17,1,FOLLOW
2026-03-09T00:48:32,3.32,222.72,324.60,257.15,1,FOLLOW
2026-03-09T00:48:32,3.33,228.18,325.60,255.17,1,FOLLOW
2026-03-09T00:48:33,3.35,224.77,327.40,257.15,1,FOLLOW
2026-03-09T00:48:33,3.29,229.96,325.40,255.17,1,FOLLOW
2026-03-09T00:48:33,3.34,223.25,329.40,257.15,1,FOLLOW
2026-03-09T00:48:33,3.27,227.51,320.80,255.17,1,FOLLOW
2026-03-09T00:48:34,3.31,223.61,323.90,257.15,1,FOLLOW
2026-03-09T00:48:34,3.32,228.50,324.30,255.17,1,FOLLOW
2026-03-09T00:48:34,3.35,225.01,330.40,257.15,1,FOLLOW
2026-03-09T00:48:35,3.34,225.53,323.10,255.17,1,FOLLOW
2026-03-09T00:48:35,3.32,224.76,324.10,257.15,1,FOLLOW
2026-03-09T00:48:35,3.33,224.04,329.00,255.17,2,FOLLOW
2026-03-09T00:48:36,3.31,224.85,327.00,257.15,1,FOLLOW
2026-03-09T00:48:36,3.30,225.10,325.90,255.17,1,FOLLOW
2026-03-09T00:48:36,3.31,223.79,327.00,257.15,1,FOLLOW
2026-03-09T00:48:37,3.34,227.41,326.40,255.17,1,FOLLOW
2026-03-09T00:48:37,3.34,224.76,323.30,257.15,1,FOLLOW
2026-03-09T00:48:37,3.35,224.59,327.40,255.17,1,FOLLOW
2026-03-09T00:48:37,3.36,221.85,328.40,257.15,1,FOLLOW
2026-03-09T00:48:38,3.30,226.95,326.10,255.17,1,FOLLOW
2026-03-09T00:48:38,3.24,229.42,326.50,257.15,1,FOLLOW
2026-03-09T00:48:38,3.35,226.98,324.40,255.17,1,FOLLOW
2026-03-09T00:48:39,3.35,224.71,327.60,257.15,1,FOLLOW
2026-03-09T00:48:39,3.29,227.79,324.30,255.17,1,FOLLOW
2026-03-09T00:48:39,3.33,223.13,329.00,257.15,1,FOLLOW
2026-03-09T00:48:40,2.95,258.02,300.30,255.17,1,FOLLOW
2026-03-09T00:48:40,2.13,383.22,246.40,257.15,2,FOLLOW
