timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-01T13:29:59,1.180,652.401,312.50,268.00,0
2026-03-01T13:30:00,1.478,489.505,314.50,278.73,0
2026-03-01T13:30:01,1.507,483.358,314.40,283.39,0
2026-03-01T13:30:01,1.507,487.375,317.40,277.64,0
2026-03-01T13:30:02,1.511,480.248,315.40,284.98,0
2026-03-01T13:30:03,1.518,483.847,315.20,276.47,0
2026-03-01T13:30:03,1.493,490.883,314.60,269.23,0
2026-03-01T13:30:04,1.486,486.406,314.60,280.57,0
2026-03-01T13:30:05,1.503,489.300,318.10,274.95,0
2026-03-01T13:30:05,1.471,497.908,315.80,282.29,0
2026-03-01T13:30:06,1.481,497.875,314.90,276.47,0
2026-03-01T13:30:07,1.526,474.395,313.90,283.81,0
2026-03-01T13:30:07,1.490,496.100,319.70,276.69,0
2026-03-01T13:30:08,1.480,491.103,313.40,284.03,0
2026-03-01T13:30:09,1.502,488.209,318.10,276.69,0
2026-03-01T13:30:09,1.501,481.612,316.20,284.03,0
2026-03-01T13:30:10,1.480,496.966,317.50,276.69,0
2026-03-01T13:30:11,1.512,478.503,314.00,284.03,0
2026-03-01T13:30:11,1.502,490.472,317.90,276.69,0
2026-03-01T13:30:12,1.489,487.616,313.80,284.03,0
2026-03-01T13:30:13,1.503,486.834,315.10,276.69,0
2026-03-01T13:30:13,1.474,494.748,314.90,284.03,0
2026-03-01T13:30:14,1.492,492.518,318.80,276.69,0
2026-03-01T13:30:15,1.500,482.624,314.60,284.03,0
2026-03-01T13:30:15,1.496,490.957,316.80,276.69,0
2026-03-01T13:30:16,1.503,482.700,315.00,284.03,0
2026-03-01T13:30:17,1.520,480.534,317.30,276.69,0
2026-03-01T13:30:17,1.483,487.310,312.70,284.03,0
2026-03-01T13:30:18,1.486,492.582,318.90,276.69,0
2026-03-01T13:30:19,1.509,478.257,313.10,284.03,0
2026-03-01T13:30:19,1.501,485.432,317.90,276.69,0
2026-03-01T13:30:20,1.485,491.180,317.50,284.03,0
2026-03-01T13:30:21,1.482,497.799,315.20,276.69,0
2026-03-01T13:30:21,1.478,490.959,314.30,284.03,0
2026-03-01T13:30:22,1.498,489.787,316.90,276.69,0
2026-03-01T13:30:23,1.522,474.141,316.00,284.03,0
2026-03-01T13:30:23,1.479,496.857,317.50,276.69,0
2026-03-01T13:30:24,1.502,482.194,315.00,284.03,0
2026-03-01T13:30:25,1.504,487.276,318.30,276.69,0
2026-03-01T13:30:25,1.506,484.440,315.80,284.03,0
2026-03-01T13:30:26,1.478,500.955,321.70,276.69,0
2026-03-01T13:30:27,1.467,496.692,313.40,284.03,0
2026-03-01T13:30:27,1.485,492.497,319.00,276.69,0
2026-03-01T13:30:28,1.486,492.268,314.70,284.03,0
2026-03-01T13:30:29,1.502,487.885,318.00,276.69,0
