timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T02:30:50,3.19,236.62,314.80,257.24,1,FOLLOW
2026-03-06T02:30:50,3.35,224.73,330.40,255.26,0,IDLE
2026-03-06T02:30:50,3.22,226.00,314.80,257.24,1,FOLLOW
2026-03-06T02:30:51,3.25,229.25,325.10,255.26,1,FOLLOW
2026-03-06T02:30:51,3.30,226.26,323.40,257.24,1,FOLLOW
2026-03-06T02:30:51,3.17,243.21,323.00,255.26,0,IDLE
2026-03-06T02:30:52,3.20,236.33,319.50,257.24,0,IDLE
2026-03-06T02:30:52,3.18,241.61,322.30,255.26,0,IDLE
2026-03-06T02:30:52,3.33,225.37,324.80,257.24,0,IDLE
2026-03-06T02:30:53,3.04,255.91,324.20,255.26,0,IDLE
2026-03-06T02:30:53,3.28,228.16,323.60,257.24,1,FOLLOW
2026-03-06T02:30:53,3.14,240.63,321.90,255.26,1,FOLLOW
2026-03-06T02:30:54,3.23,232.33,319.50,257.24,2,FOLLOW
2026-03-06T02:30:54,3.23,227.45,325.20,255.26,1,FOLLOW
2026-03-06T02:30:54,3.34,221.81,322.80,257.24,1,FOLLOW
2026-03-06T02:30:55,3.22,234.48,323.80,255.26,1,FOLLOW
2026-03-06T02:30:55,3.22,226.98,316.60,257.24,3,AVOID
2026-03-06T02:30:55,3.29,229.10,327.30,255.26,3,AVOID
2026-03-06T02:30:55,3.17,235.53,319.20,257.24,2,FOLLOW
2026-03-06T02:30:56,3.30,226.96,325.00,255.26,2,FOLLOW
2026-03-06T02:30:56,3.18,236.57,319.40,257.24,2,FOLLOW
2026-03-06T02:30:56,3.28,233.18,325.50,255.26,2,FOLLOW
2026-03-06T02:30:57,3.12,237.65,313.50,257.24,3,AVOID
2026-03-06T02:30:57,3.29,225.50,324.50,255.26,3,AVOID
2026-03-06T02:30:57,3.19,235.78,321.80,257.24,1,FOLLOW
2026-03-06T02:30:58,3.17,236.09,322.20,255.26,1,FOLLOW
2026-03-06T02:30:58,3.26,229.41,324.30,257.24,2,FOLLOW
2026-03-06T02:30:58,3.18,236.21,322.80,255.26,2,FOLLOW
2026-03-06T02:30:59,3.23,232.08,317.80,257.24,2,FOLLOW
2026-03-06T02:30:59,3.13,245.54,324.10,255.26,1,FOLLOW
2026-03-06T02:30:59,3.29,227.13,327.40,257.24,0,IDLE
2026-03-06T02:31:00,2.99,257.50,316.00,255.26,0,IDLE
2026-03-06T02:31:00,3.24,229.01,322.30,257.24,1,FOLLOW
2026-03-06T02:31:00,3.18,238.11,323.20,255.26,1,FOLLOW
2026-03-06T02:31:01,3.25,233.74,326.30,257.24,1,FOLLOW
2026-03-06T02:31:01,3.19,238.26,317.80,255.26,1,FOLLOW
2026-03-06T02:31:01,3.29,225.34,322.00,257.24,1,FOLLOW
2026-03-06T02:31:01,3.13,242.90,318.00,255.26,1,FOLLOW
2026-03-06T02:31:02,3.31,224.17,322.90,257.24,1,FOLLOW
2026-03-06T02:31:02,3.20,232.36,331.30,255.26,1,FOLLOW
2026-03-06T02:31:02,3.28,227.97,319.90,257.24,1,FOLLOW
2026-03-06T02:31:03,3.30,226.50,328.40,255.26,0,IDLE
2026-03-06T02:31:03,3.20,236.72,318.70,257.24,1,FOLLOW
2026-03-06T02:31:03,3.31,227.82,326.00,255.26,1,FOLLOW
2026-03-06T02:31:04,3.09,247.53,323.00,257.24,1,FOLLOW
2026-03-06T02:31:04,3.33,225.77,324.30,255.26,1,FOLLOW
2026-03-06T02:31:04,3.14,239.32,319.00,257.25,1,FOLLOW
2026-03-06T02:31:05,3.21,235.64,325.60,255.27,1,FOLLOW
2026-03-06T02:31:05,3.18,239.06,327.10,257.25,1,FOLLOW
2026-03-06T02:31:05,3.30,229.02,325.20,255.27,0,IDLE
2026-03-06T02:31:06,3.12,237.93,317.40,257.25,1,FOLLOW
2026-03-06T02:31:06,3.29,229.72,324.30,255.27,0,IDLE
2026-03-06T02:31:06,3.28,226.10,326.20,257.25,1,FOLLOW
2026-03-06T02:31:07,3.16,240.26,323.10,255.27,0,IDLE
2026-03-06T02:31:07,3.30,225.14,325.80,257.25,0,IDLE
2026-03-06T02:31:07,3.17,242.31,321.90,255.27,1,FOLLOW
2026-03-06T02:31:07,3.30,226.36,322.00,257.25,1,FOLLOW
2026-03-06T02:31:08,3.15,240.20,329.60,255.27,0,IDLE
2026-03-06T02:31:08,3.28,229.65,323.90,257.25,0,IDLE
2026-03-06T02:31:08,3.17,237.73,319.50,255.27,0,IDLE
2026-03-06T02:31:09,3.23,234.13,321.80,257.25,0,IDLE
2026-03-06T02:31:09,3.16,238.40,324.80,255.27,1,FOLLOW
2026-03-06T02:31:09,3.33,226.33,320.80,257.25,2,FOLLOW
2026-03-06T02:31:10,3.21,235.67,325.90,255.27,5,AVOID
