timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-01T15:12:56,3.250,226.801,323.80,252.72,1
2026-03-01T15:12:56,3.260,227.506,328.20,249.64,1
2026-03-01T15:12:56,3.310,224.764,326.50,252.72,1
2026-03-01T15:12:56,3.332,224.151,328.70,249.64,1
2026-03-01T15:12:57,3.317,222.548,321.00,252.72,1
2026-03-01T15:12:57,3.326,224.508,328.40,249.64,1
2026-03-01T15:12:57,3.331,220.889,325.20,252.72,1
2026-03-01T15:12:58,3.332,222.856,325.30,249.64,1
2026-03-01T15:12:58,3.342,219.710,326.70,252.72,1
2026-03-01T15:12:58,3.347,221.742,326.70,249.64,1
2026-03-01T15:12:59,3.322,221.436,327.60,252.72,1
2026-03-01T15:12:59,3.260,228.033,324.60,249.64,1
2026-03-01T15:12:59,3.331,219.113,325.60,252.72,1
2026-03-01T15:13:00,3.355,225.250,324.60,249.64,1
2026-03-01T15:13:00,3.271,225.305,329.10,252.72,1
2026-03-01T15:13:00,3.310,227.737,326.60,249.64,1
2026-03-01T15:13:00,3.308,224.801,326.30,252.72,1
2026-03-01T15:13:01,3.316,226.442,324.10,249.64,1
2026-03-01T15:13:01,3.321,222.080,327.90,252.73,1
2026-03-01T15:13:01,3.291,226.229,324.40,249.64,1
2026-03-01T15:13:02,3.291,222.338,324.60,252.73,1
2026-03-01T15:13:02,3.289,225.125,327.60,249.64,1
2026-03-01T15:13:02,3.307,221.341,326.60,252.73,1
2026-03-01T15:13:03,3.354,224.801,327.50,249.64,1
2026-03-01T15:13:03,3.325,224.648,324.50,252.73,1
2026-03-01T15:13:03,3.367,224.432,328.70,249.64,1
2026-03-01T15:13:03,3.357,222.316,324.80,252.73,1
2026-03-01T15:13:04,3.260,229.010,321.90,249.86,1
2026-03-01T15:13:04,3.304,225.069,329.50,252.94,1
2026-03-01T15:13:04,3.347,224.156,326.90,249.86,1
2026-03-01T15:13:05,3.333,222.173,325.90,252.94,1
2026-03-01T15:13:05,3.323,225.808,328.10,249.86,1
2026-03-01T15:13:05,3.352,220.610,324.30,252.94,1
2026-03-01T15:13:06,3.330,224.488,328.80,249.86,1
2026-03-01T15:13:06,3.321,222.093,328.00,252.94,1
2026-03-01T15:13:06,3.324,223.843,324.90,249.86,1
2026-03-01T15:13:06,3.330,220.645,325.40,252.94,1
2026-03-01T15:13:07,3.299,225.262,325.80,249.86,1
2026-03-01T15:13:07,3.311,221.669,326.40,252.94,1
2026-03-01T15:13:07,3.322,221.753,327.70,249.86,1
2026-03-01T15:13:08,3.340,219.374,322.80,252.94,1
2026-03-01T15:13:08,3.273,226.690,329.60,249.86,1
2026-03-01T15:13:08,3.307,225.434,323.00,252.94,1
2026-03-01T15:13:09,3.282,229.410,330.70,249.86,1
2026-03-01T15:13:09,3.279,226.141,323.80,252.94,1
2026-03-01T15:13:09,3.329,223.011,328.20,249.86,1
2026-03-01T15:13:09,3.309,222.340,326.30,252.94,1
2026-03-01T15:13:10,3.271,226.318,325.80,249.86,1
2026-03-01T15:13:10,3.284,223.019,324.20,252.94,1
2026-03-01T15:13:10,3.352,224.898,327.40,249.86,1
2026-03-01T15:13:11,3.321,223.574,324.60,252.94,1
2026-03-01T15:13:11,3.336,225.984,325.80,249.86,1
2026-03-01T15:13:11,3.325,224.363,325.00,252.94,1
2026-03-01T15:13:12,3.320,225.605,327.30,249.86,1
2026-03-01T15:13:12,3.311,222.974,323.30,252.94,1
2026-03-01T15:13:12,3.346,224.162,326.30,249.86,1
2026-03-01T15:13:13,3.330,222.095,325.60,252.94,1
2026-03-01T15:13:13,3.311,225.782,326.70,249.86,1
2026-03-01T15:13:13,3.310,223.057,323.10,252.94,1
2026-03-01T15:13:13,3.302,225.810,332.70,249.86,1
2026-03-01T15:13:14,3.304,222.490,322.60,252.94,1
2026-03-01T15:13:14,3.328,222.402,328.50,249.86,1
2026-03-01T15:13:14,3.301,221.306,322.80,252.94,1
2026-03-01T15:13:15,3.360,225.496,324.50,249.86,1
2026-03-01T15:13:15,3.318,220.642,327.10,252.94,1
2026-03-01T15:13:15,3.300,229.162,326.00,249.86,1
