timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections,decision
2026-03-03T19:31:40,3.306,223.044,320.30,258.91,0,IDLE
2026-03-03T19:31:40,3.316,227.230,318.20,255.82,0,IDLE
2026-03-03T19:31:40,3.310,222.199,323.70,258.91,0,IDLE
2026-03-03T19:31:40,3.315,225.018,320.90,255.83,0,IDLE
2026-03-03T19:31:41,3.305,223.466,318.40,258.91,0,IDLE
2026-03-03T19:31:41,3.324,224.312,318.30,255.83,0,IDLE
2026-03-03T19:31:41,3.359,222.403,319.00,258.91,0,IDLE
2026-03-03T19:31:42,3.333,225.981,326.30,255.83,0,IDLE
2026-03-03T19:31:42,3.184,233.342,314.90,258.91,0,IDLE
2026-03-03T19:31:42,3.384,222.006,324.50,255.83,0,IDLE
2026-03-03T19:31:43,3.342,220.460,317.40,258.91,0,IDLE
2026-03-03T19:31:43,3.272,228.131,323.40,255.83,0,IDLE
2026-03-03T19:31:43,3.379,219.931,320.70,258.91,0,IDLE
2026-03-03T19:31:44,3.291,227.906,315.50,255.83,0,IDLE
2026-03-03T19:31:44,3.272,225.742,320.00,258.91,0,IDLE
2026-03-03T19:31:44,3.296,228.771,319.20,255.83,0,IDLE
2026-03-03T19:31:45,3.346,220.148,321.00,258.91,0,IDLE
2026-03-03T19:31:45,3.330,223.544,319.30,255.83,0,IDLE
2026-03-03T19:31:45,3.351,221.927,321.30,258.91,0,IDLE
2026-03-03T19:31:45,3.341,223.474,323.90,255.83,0,IDLE
2026-03-03T19:31:46,3.311,221.933,317.50,258.91,0,IDLE
2026-03-03T19:31:46,3.300,225.394,319.70,255.83,0,IDLE
2026-03-03T19:31:46,3.358,219.762,318.90,258.91,0,IDLE
2026-03-03T19:31:47,3.198,238.677,316.40,255.83,0,IDLE
2026-03-03T19:31:47,3.257,226.501,318.20,258.91,0,IDLE
2026-03-03T19:31:47,3.320,224.599,324.40,255.83,0,IDLE
2026-03-03T19:31:48,3.347,222.106,320.50,258.91,0,IDLE
