timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T00:33:24,2.15,375.08,318.00,249.49,0,IDLE
2026-03-06T00:33:24,3.35,224.55,324.10,255.57,0,IDLE
2026-03-06T00:33:25,3.21,236.76,324.40,257.30,0,IDLE
2026-03-06T00:33:25,3.36,223.73,326.60,255.20,0,IDLE
2026-03-06T00:33:25,3.32,225.01,325.80,257.20,0,IDLE
2026-03-06T00:33:26,3.09,248.76,318.00,255.22,0,IDLE
2026-03-06T00:33:26,3.31,225.17,323.60,257.21,1,FOLLOW
2026-03-06T00:33:26,3.14,243.98,321.60,255.23,0,IDLE
2026-03-06T00:33:27,3.18,236.25,329.40,257.21,1,FOLLOW
2026-03-06T00:33:27,3.19,240.00,320.80,255.23,1,FOLLOW
2026-03-06T00:33:27,3.30,226.09,328.30,257.21,0,IDLE
2026-03-06T00:33:27,3.13,244.95,324.80,255.23,0,IDLE
2026-03-06T00:33:28,3.33,225.04,325.30,257.21,0,IDLE
2026-03-06T00:33:28,3.18,237.46,321.20,255.23,0,IDLE
2026-03-06T00:33:28,3.28,225.20,328.00,257.21,1,FOLLOW
2026-03-06T00:33:29,3.23,234.45,321.70,255.23,1,FOLLOW
2026-03-06T00:33:29,3.24,227.12,320.60,257.21,2,FOLLOW
2026-03-06T00:33:29,3.39,223.64,328.00,255.23,1,FOLLOW
2026-03-06T00:33:30,3.11,243.84,319.80,257.21,1,FOLLOW
2026-03-06T00:33:30,3.32,223.90,325.40,255.23,0,IDLE
2026-03-06T00:33:30,3.21,236.33,326.40,257.21,0,IDLE
2026-03-06T00:33:31,3.23,233.65,322.70,255.23,0,IDLE
2026-03-06T00:33:31,3.17,235.06,319.50,257.21,1,FOLLOW
2026-03-06T00:33:31,3.30,228.48,325.60,255.23,2,FOLLOW
2026-03-06T00:33:32,3.12,239.36,320.50,257.21,1,FOLLOW
2026-03-06T00:33:32,3.28,230.49,327.90,255.23,1,FOLLOW
2026-03-06T00:33:32,3.32,222.85,324.40,257.21,1,FOLLOW
2026-03-06T00:33:32,3.29,226.21,325.10,255.23,1,FOLLOW
2026-03-06T00:33:33,3.30,227.78,326.30,257.21,1,FOLLOW
2026-03-06T00:33:33,3.22,236.08,324.50,255.23,1,FOLLOW
2026-03-06T00:33:33,3.24,228.83,323.00,257.21,1,FOLLOW
2026-03-06T00:33:34,3.10,247.55,321.70,255.23,1,FOLLOW
2026-03-06T00:33:34,3.26,226.45,324.60,257.21,1,FOLLOW
2026-03-06T00:33:34,3.12,244.63,325.20,255.23,1,FOLLOW
2026-03-06T00:33:35,3.19,236.26,317.80,257.21,1,FOLLOW
2026-03-06T00:33:35,3.11,241.59,321.70,255.23,3,AVOID
2026-03-06T00:33:35,3.27,228.65,322.10,257.21,1,FOLLOW
2026-03-06T00:33:36,3.05,249.03,320.60,255.23,0,IDLE
2026-03-06T00:33:36,3.20,232.15,318.10,257.22,1,FOLLOW
2026-03-06T00:33:36,3.29,230.95,326.70,255.24,3,AVOID
2026-03-06T00:33:37,3.15,238.44,319.60,257.22,3,AVOID
2026-03-06T00:33:37,3.28,228.17,329.00,255.24,4,AVOID
2026-03-06T00:33:37,3.17,236.75,319.00,257.22,3,AVOID
2026-03-06T00:33:38,3.20,237.21,324.90,255.24,3,AVOID
2026-03-06T00:33:38,3.14,239.27,321.70,257.22,1,FOLLOW
2026-03-06T00:33:38,3.33,228.22,324.80,255.24,3,AVOID
2026-03-06T00:33:38,3.17,236.02,322.00,257.22,5,AVOID
2026-03-06T00:33:39,3.29,225.51,327.40,255.24,3,AVOID
2026-03-06T00:33:39,3.14,240.08,324.60,257.22,4,AVOID
2026-03-06T00:33:39,3.26,228.41,324.70,255.24,1,FOLLOW
2026-03-06T00:33:40,3.12,236.60,322.20,257.22,3,AVOID
2026-03-06T00:33:40,3.29,231.24,324.50,255.24,3,AVOID
2026-03-06T00:33:40,3.28,226.61,319.80,257.22,2,FOLLOW
2026-03-06T00:33:41,3.17,237.10,322.10,255.24,1,FOLLOW
2026-03-06T00:33:41,3.26,231.92,327.50,257.22,1,FOLLOW
2026-03-06T00:33:41,3.10,243.73,321.50,255.24,2,FOLLOW
2026-03-06T00:33:42,3.19,235.63,320.40,257.22,3,AVOID
2026-03-06T00:33:42,3.16,240.45,326.30,255.24,2,FOLLOW
2026-03-06T00:33:42,3.25,228.79,320.00,257.22,2,FOLLOW
2026-03-06T00:33:43,3.06,249.85,320.00,255.24,2,FOLLOW
2026-03-06T00:33:43,3.27,226.37,324.10,257.22,2,FOLLOW
2026-03-06T00:33:43,3.17,239.52,319.70,255.24,4,AVOID
2026-03-06T00:33:44,3.13,238.77,323.50,257.22,3,AVOID
2026-03-06T00:33:44,3.15,240.15,322.60,255.24,2,FOLLOW
2026-03-06T00:33:44,3.30,228.02,324.60,257.22,2,FOLLOW
2026-03-06T00:33:45,3.19,235.73,320.70,255.24,2,FOLLOW
2026-03-06T00:33:45,3.30,229.01,328.00,257.22,2,FOLLOW
2026-03-06T00:33:45,3.31,229.51,322.50,255.24,2,FOLLOW
2026-03-06T00:33:45,3.10,242.55,317.80,257.22,2,FOLLOW
2026-03-06T00:33:46,3.30,229.56,325.20,255.24,3,AVOID
2026-03-06T00:33:46,3.17,234.84,321.50,257.22,3,AVOID
2026-03-06T00:33:46,3.28,226.46,326.00,255.24,3,AVOID
2026-03-06T00:33:47,3.07,245.05,317.80,257.22,3,AVOID
2026-03-06T00:33:47,3.34,226.14,325.50,255.24,4,AVOID
2026-03-06T00:33:47,3.17,236.53,324.80,257.22,2,FOLLOW
2026-03-06T00:33:48,3.20,238.98,324.20,255.24,1,FOLLOW
2026-03-06T00:33:48,3.09,247.27,322.60,257.22,3,AVOID
2026-03-06T00:33:48,3.29,228.50,319.90,255.24,2,FOLLOW
2026-03-06T00:33:49,3.14,236.14,321.80,257.22,1,FOLLOW
2026-03-06T00:33:49,3.26,231.34,328.20,255.24,1,FOLLOW
2026-03-06T00:33:49,3.27,226.69,322.40,257.22,1,FOLLOW
2026-03-06T00:33:50,3.10,247.39,315.10,255.24,1,FOLLOW
2026-03-06T00:33:50,3.31,223.59,326.40,257.22,1,FOLLOW
2026-03-06T00:33:50,3.24,236.30,328.80,255.24,1,FOLLOW
2026-03-06T00:33:51,3.21,233.56,319.20,257.22,1,FOLLOW
2026-03-06T00:33:51,3.18,240.33,330.00,255.24,1,FOLLOW
2026-03-06T00:33:51,3.24,231.03,319.40,257.22,1,FOLLOW
2026-03-06T00:33:51,3.20,233.88,324.50,255.24,2,FOLLOW
2026-03-06T00:33:52,3.26,229.30,318.40,257.22,1,FOLLOW
2026-03-06T00:33:52,3.26,229.07,324.10,255.24,1,FOLLOW
2026-03-06T00:33:52,3.28,225.45,326.90,257.22,1,FOLLOW
2026-03-06T00:33:53,3.24,233.26,322.50,255.24,1,FOLLOW
2026-03-06T00:33:53,3.32,222.60,323.40,257.22,1,FOLLOW
2026-03-06T00:33:53,3.31,230.95,326.40,255.24,0,IDLE
2026-03-06T00:33:54,3.12,242.18,323.40,257.22,0,IDLE
2026-03-06T00:33:54,3.32,224.64,321.10,255.24,0,IDLE
2026-03-06T00:33:54,3.23,234.64,322.00,257.22,0,IDLE
2026-03-06T00:33:55,3.22,234.24,328.10,255.24,0,IDLE
2026-03-06T00:33:55,3.24,233.86,324.10,257.22,0,IDLE
2026-03-06T00:33:55,3.31,229.47,327.40,255.24,0,IDLE
2026-03-06T00:33:56,3.21,232.96,324.70,257.22,0,IDLE
2026-03-06T00:33:56,3.32,224.49,329.10,255.24,0,IDLE
2026-03-06T00:33:56,3.33,221.49,326.10,257.22,0,IDLE
2026-03-06T00:33:56,3.26,233.17,320.00,255.25,0,IDLE
2026-03-06T00:33:57,3.27,224.08,326.00,257.23,0,IDLE
2026-03-06T00:33:57,3.22,233.03,322.00,255.25,0,IDLE
2026-03-06T00:33:57,3.36,224.31,326.60,257.23,1,FOLLOW
2026-03-06T00:33:58,3.10,247.22,327.50,255.25,1,FOLLOW
2026-03-06T00:33:58,3.30,225.59,321.70,257.23,1,FOLLOW
2026-03-06T00:33:58,3.21,237.50,326.90,255.25,1,FOLLOW
2026-03-06T00:33:59,3.20,237.76,321.80,257.23,1,FOLLOW
2026-03-06T00:33:59,3.36,225.22,325.50,255.25,1,FOLLOW
