timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-02T08:57:43,3.312,221.560,323.60,251.60,2
2026-03-02T08:57:43,3.222,232.530,317.90,248.52,1
2026-03-02T08:57:43,3.337,222.499,325.60,251.60,2
2026-03-02T08:57:43,3.263,230.284,328.20,248.52,2
2026-03-02T08:57:44,3.342,220.056,326.00,251.60,2
2026-03-02T08:57:44,3.131,245.155,321.70,248.52,2
2026-03-02T08:57:44,3.340,222.806,326.50,251.60,2
2026-03-02T08:57:45,3.303,227.942,326.20,248.52,2
2026-03-02T08:57:45,3.102,241.397,321.90,251.60,2
2026-03-02T08:57:45,3.310,228.140,326.50,248.52,2
2026-03-02T08:57:46,3.319,224.597,327.20,251.60,2
2026-03-02T08:57:46,3.061,249.706,314.60,248.52,2
2026-03-02T08:57:46,3.310,224.806,326.40,251.60,2
2026-03-02T08:57:47,3.341,225.678,326.20,248.52,2
2026-03-02T08:57:47,3.202,233.236,315.80,251.60,2
2026-03-02T08:57:47,3.304,224.557,329.10,248.52,2
2026-03-02T08:57:47,3.246,225.808,327.00,251.60,2
2026-03-02T08:57:48,3.299,230.078,328.80,248.52,2
2026-03-02T08:57:48,3.060,246.335,317.50,251.60,2
2026-03-02T08:57:48,3.323,223.976,327.60,248.52,1
2026-03-02T08:57:49,3.309,226.051,322.90,251.60,2
2026-03-02T08:57:49,3.166,239.039,324.80,248.52,2
2026-03-02T08:57:49,3.297,224.001,325.60,251.60,2
2026-03-02T08:57:50,3.319,224.510,330.60,248.52,2
2026-03-02T08:57:50,3.109,243.311,319.40,251.60,2
2026-03-02T08:57:50,3.345,222.715,329.90,248.52,2
2026-03-02T08:57:51,3.343,220.318,322.40,251.60,2
2026-03-02T08:57:51,3.192,234.389,324.40,248.52,2
2026-03-02T08:57:51,3.302,224.210,325.90,251.60,1
2026-03-02T08:57:51,3.351,226.172,327.50,248.52,2
2026-03-02T08:57:52,3.327,225.168,324.80,251.60,2
2026-03-02T08:57:52,3.148,237.271,323.40,248.52,2
2026-03-02T08:57:52,3.292,222.853,324.60,251.60,2
2026-03-02T08:57:53,3.347,227.588,333.60,248.52,2
2026-03-02T08:57:53,3.165,238.730,318.60,251.60,2
2026-03-02T08:57:53,3.381,222.060,329.70,248.52,2
2026-03-02T08:57:54,3.359,221.286,328.40,251.60,2
2026-03-02T08:57:54,3.051,254.490,313.40,248.52,2
2026-03-02T08:57:54,3.333,224.262,328.60,251.60,2
2026-03-02T08:57:55,3.354,225.142,324.50,248.52,2
2026-03-02T08:57:55,3.328,223.749,328.70,251.60,2
2026-03-02T08:57:55,3.331,227.109,324.90,248.52,2
2026-03-02T08:57:55,3.302,225.019,325.80,251.60,2
2026-03-02T08:57:56,3.337,225.529,329.10,248.52,2
2026-03-02T08:57:56,3.087,243.083,319.90,251.60,2
2026-03-02T08:57:56,3.400,222.847,331.70,248.52,2
