timestamp,fps,latency_ms,cpu_percent,ram_mb,detections,decision
2026-03-06T02:13:03,1.93,396.43,237.90,249.52,1,FOLLOW
2026-03-06T02:13:03,3.27,224.92,301.40,255.52,2,FOLLOW
2026-03-06T02:13:04,3.21,234.57,319.80,257.31,2,FOLLOW
2026-03-06T02:13:04,3.32,224.22,325.10,255.15,2,FOLLOW
2026-03-06T02:13:04,3.31,223.06,327.20,257.13,2,FOLLOW
2026-03-06T02:13:04,3.20,237.74,326.20,255.15,2,FOLLOW
2026-03-06T02:13:05,3.31,224.91,323.50,257.13,2,FOLLOW
2026-03-06T02:13:05,3.30,225.55,333.00,255.15,1,FOLLOW
2026-03-06T02:13:05,3.32,221.66,324.50,257.13,1,FOLLOW
2026-03-06T02:13:06,3.34,227.30,322.80,255.15,1,FOLLOW
2026-03-06T02:13:06,3.33,226.04,328.50,257.13,1,FOLLOW
2026-03-06T02:13:06,3.34,225.27,326.60,255.15,1,FOLLOW
2026-03-06T02:13:07,3.21,233.10,324.10,257.13,1,FOLLOW
2026-03-06T02:13:07,3.34,222.75,322.70,255.15,1,FOLLOW
2026-03-06T02:13:07,3.36,224.84,325.50,257.13,1,FOLLOW
2026-03-06T02:13:08,3.21,237.15,326.80,255.15,1,FOLLOW
2026-03-06T02:13:08,3.32,224.11,324.60,257.13,1,FOLLOW
2026-03-06T02:13:08,3.34,223.30,329.50,255.15,1,FOLLOW
2026-03-06T02:13:08,3.26,233.30,325.90,257.13,1,FOLLOW
2026-03-06T02:13:09,3.22,235.52,319.00,255.15,2,FOLLOW
2026-03-06T02:13:09,3.27,227.80,326.10,257.13,2,FOLLOW
2026-03-06T02:13:09,3.26,227.61,328.00,255.16,2,FOLLOW
2026-03-06T02:13:10,3.35,224.91,327.40,257.14,2,FOLLOW
2026-03-06T02:13:10,3.31,228.58,326.80,255.16,2,FOLLOW
2026-03-06T02:13:10,3.31,224.92,323.10,257.14,2,FOLLOW
2026-03-06T02:13:11,3.18,236.42,326.40,255.16,2,FOLLOW
2026-03-06T02:13:11,3.32,223.47,325.10,257.14,1,FOLLOW
2026-03-06T02:13:11,3.31,228.43,324.40,255.16,2,FOLLOW
2026-03-06T02:13:12,3.21,233.76,326.70,257.14,2,FOLLOW
2026-03-06T02:13:12,3.29,225.69,328.00,255.16,1,FOLLOW
2026-03-06T02:13:12,3.27,230.14,316.80,257.14,2,FOLLOW
2026-03-06T02:13:13,3.19,236.24,318.50,255.16,2,FOLLOW
2026-03-06T02:13:13,3.29,223.49,325.70,257.14,1,FOLLOW
2026-03-06T02:13:13,3.32,228.01,328.60,255.16,1,FOLLOW
2026-03-06T02:13:13,3.29,226.62,325.40,257.14,2,FOLLOW
2026-03-06T02:13:14,3.31,225.99,324.20,255.16,2,FOLLOW
2026-03-06T02:13:14,3.30,223.91,326.60,257.14,2,FOLLOW
2026-03-06T02:13:14,3.30,224.74,326.30,255.16,2,FOLLOW
2026-03-06T02:13:15,3.21,234.91,324.00,257.14,1,FOLLOW
2026-03-06T02:13:15,3.34,223.46,327.00,255.16,2,FOLLOW
2026-03-06T02:13:15,3.31,223.83,323.80,257.14,2,FOLLOW
2026-03-06T02:13:16,3.26,234.87,328.90,255.16,2,FOLLOW
2026-03-06T02:13:16,3.36,224.03,325.20,257.14,2,FOLLOW
2026-03-06T02:13:16,3.26,231.78,325.80,255.16,2,FOLLOW
2026-03-06T02:13:16,3.22,232.08,322.30,257.14,2,FOLLOW
2026-03-06T02:13:17,3.29,226.17,329.00,255.16,2,FOLLOW
2026-03-06T02:13:17,3.33,221.01,326.10,257.14,2,FOLLOW
2026-03-06T02:13:17,3.25,231.38,321.00,255.16,2,FOLLOW
2026-03-06T02:13:18,3.33,223.38,329.60,257.14,2,FOLLOW
2026-03-06T02:13:18,3.27,228.67,325.50,255.16,2,FOLLOW
2026-03-06T02:13:18,3.31,222.72,323.30,257.14,2,FOLLOW
2026-03-06T02:13:19,3.22,236.33,328.10,255.16,2,FOLLOW
2026-03-06T02:13:19,3.26,227.56,326.10,257.14,2,FOLLOW
2026-03-06T02:13:19,3.23,231.19,322.50,255.16,2,FOLLOW
2026-03-06T02:13:20,3.14,239.67,320.80,257.14,2,FOLLOW
2026-03-06T02:13:20,3.30,225.11,325.80,255.16,1,FOLLOW
2026-03-06T02:13:20,3.35,223.07,324.30,257.14,2,FOLLOW
2026-03-06T02:13:21,3.17,238.89,323.60,255.16,2,FOLLOW
2026-03-06T02:13:21,3.26,227.00,328.10,257.14,1,FOLLOW
2026-03-06T02:13:21,3.35,226.91,323.80,255.16,2,FOLLOW
2026-03-06T02:13:21,3.32,225.72,328.60,257.14,1,FOLLOW
2026-03-06T02:13:22,3.29,229.27,321.90,255.16,1,FOLLOW
2026-03-06T02:13:22,3.33,223.32,325.30,257.14,2,FOLLOW
2026-03-06T02:13:22,3.32,224.25,324.40,255.16,2,FOLLOW
2026-03-06T02:13:23,3.20,237.24,326.20,257.14,2,FOLLOW
