timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-01T13:49:45,1.173,654.123,312.90,268.00,2
2026-03-01T13:49:46,1.486,483.894,311.80,278.73,2
2026-03-01T13:49:47,1.504,482.531,315.40,283.39,2
2026-03-01T13:49:47,1.501,487.547,316.20,277.64,2
2026-03-01T13:49:48,1.476,491.252,313.90,284.98,2
2026-03-01T13:49:49,1.499,490.733,315.80,276.47,2
2026-03-01T13:49:49,1.509,493.894,316.50,269.23,2
2026-03-01T13:49:50,1.475,492.321,313.70,280.57,2
2026-03-01T13:49:51,1.478,494.047,316.00,274.95,2
2026-03-01T13:49:51,1.507,480.319,314.30,282.29,2
2026-03-01T13:49:52,1.487,493.701,316.20,276.69,2
2026-03-01T13:49:53,1.484,491.661,317.10,284.03,2
2026-03-01T13:49:53,1.489,494.620,318.10,276.69,2
2026-03-01T13:49:54,1.491,487.519,314.10,284.03,2
2026-03-01T13:49:55,1.497,489.447,318.50,276.69,2
2026-03-01T13:49:55,1.472,493.370,310.20,284.03,2
2026-03-01T13:49:56,1.515,482.276,317.70,276.69,2
2026-03-01T13:49:57,1.494,489.016,313.30,284.03,2
2026-03-01T13:49:57,1.488,496.241,317.90,276.69,2
2026-03-01T13:49:58,1.463,499.565,315.70,284.03,2
2026-03-01T13:49:59,1.505,484.684,317.10,276.69,2
2026-03-01T13:49:59,1.473,494.078,316.00,284.03,2
2026-03-01T13:50:00,1.496,491.901,316.90,276.69,2
2026-03-01T13:50:01,1.473,492.722,313.20,284.03,2
2026-03-01T13:50:02,1.490,492.352,318.40,276.69,2
2026-03-01T13:50:02,1.496,484.126,315.30,284.03,2
2026-03-01T13:50:03,1.512,483.337,317.20,276.69,2
2026-03-01T13:50:04,1.503,480.383,313.80,284.03,2
2026-03-01T13:50:04,1.504,485.678,315.20,276.69,3
2026-03-01T13:50:05,1.506,479.916,312.70,284.03,2
2026-03-01T13:50:06,1.500,488.218,316.10,276.69,2
2026-03-01T13:50:06,1.492,486.272,314.50,284.03,2
2026-03-01T13:50:07,1.488,496.227,316.50,276.69,2
2026-03-01T13:50:08,1.492,489.838,317.30,284.03,2
2026-03-01T13:50:08,1.446,510.940,317.80,276.69,3
2026-03-01T13:50:09,1.491,483.174,312.80,284.04,3
2026-03-01T13:50:10,1.498,493.647,318.70,276.70,3
2026-03-01T13:50:10,1.491,487.061,314.10,284.04,3
2026-03-01T13:50:11,1.491,491.885,317.20,276.70,3
2026-03-01T13:50:12,1.493,485.489,316.20,284.04,3
2026-03-01T13:50:12,1.469,500.275,312.60,276.70,3
2026-03-01T13:50:13,1.487,492.110,310.60,284.04,3
2026-03-01T13:50:14,1.478,498.056,315.80,276.70,3
2026-03-01T13:50:14,1.502,480.654,313.40,284.04,4
2026-03-01T13:50:15,1.473,499.790,319.20,276.70,4
