timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-01T14:04:33,2.210,365.533,322.30,241.62,1
2026-03-01T14:04:33,3.314,222.727,326.60,246.89,1
2026-03-01T14:04:34,3.322,225.331,327.60,244.93,1
2026-03-01T14:04:34,3.316,222.655,324.00,248.05,1
2026-03-01T14:04:34,3.341,223.458,326.20,245.43,1
2026-03-01T14:04:35,3.381,218.162,326.90,248.51,1
2026-03-01T14:04:35,3.309,225.468,329.60,245.43,1
2026-03-01T14:04:35,3.369,218.493,322.20,248.51,1
2026-03-01T14:04:36,3.342,223.516,329.70,245.43,1
2026-03-01T14:04:36,3.336,221.128,325.60,248.51,1
2026-03-01T14:04:36,3.371,220.564,332.60,245.44,1
2026-03-01T14:04:36,3.327,222.307,325.00,248.52,1
2026-03-01T14:04:37,3.338,223.333,329.10,245.44,1
2026-03-01T14:04:37,3.370,217.969,322.20,248.52,1
2026-03-01T14:04:37,3.353,223.173,330.70,245.44,1
2026-03-01T14:04:38,3.344,220.641,326.30,248.52,1
2026-03-01T14:04:38,3.362,220.782,328.40,245.44,1
2026-03-01T14:04:38,3.342,220.928,329.50,248.52,1
2026-03-01T14:04:39,3.301,225.911,322.20,245.44,1
2026-03-01T14:04:39,3.320,222.932,327.70,248.52,1
2026-03-01T14:04:39,3.331,222.745,332.30,245.44,1
2026-03-01T14:04:39,3.294,223.724,324.70,248.52,1
2026-03-01T14:04:40,3.293,223.236,321.70,245.45,1
2026-03-01T14:04:40,3.372,222.405,329.20,248.52,1
2026-03-01T14:04:40,3.341,222.505,329.90,245.45,1
2026-03-01T14:04:41,3.368,223.098,325.60,248.52,1
2026-03-01T14:04:41,3.317,230.064,327.60,245.45,1
2026-03-01T14:04:41,3.309,222.491,326.20,248.52,1
2026-03-01T14:04:42,3.350,225.777,330.80,245.45,1
2026-03-01T14:04:42,3.332,225.090,325.20,248.52,1
2026-03-01T14:04:42,3.345,226.539,326.50,245.45,1
2026-03-01T14:04:42,3.349,223.877,326.80,248.52,1
2026-03-01T14:04:43,3.341,226.763,329.10,245.45,1
2026-03-01T14:04:43,3.366,221.353,325.20,248.52,1
2026-03-01T14:04:43,3.332,227.680,325.20,245.45,1
2026-03-01T14:04:44,3.357,223.200,327.60,248.52,1
2026-03-01T14:04:44,3.368,224.733,328.70,245.45,1
2026-03-01T14:04:44,3.324,221.115,328.30,248.52,1
2026-03-01T14:04:45,3.338,226.654,329.60,245.45,1
2026-03-01T14:04:45,3.348,223.620,324.00,248.52,1
2026-03-01T14:04:45,3.366,224.879,332.00,245.45,1
2026-03-01T14:04:45,3.373,222.449,322.50,248.52,1
2026-03-01T14:04:46,3.363,225.976,328.20,245.45,1
