timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-02T12:54:43,3.318,227.986,329.80,255.79,2
2026-03-02T12:54:43,3.203,233.444,324.80,258.87,3
2026-03-02T12:54:43,3.326,228.920,320.60,255.79,2
2026-03-02T12:54:44,3.368,222.279,328.00,258.87,2
2026-03-02T12:54:44,3.269,232.901,325.00,255.79,2
2026-03-02T12:54:44,3.348,222.482,326.00,258.87,4
2026-03-02T12:54:44,3.328,225.678,327.40,255.79,3
2026-03-02T12:54:45,3.320,222.353,322.90,258.87,3
2026-03-02T12:54:45,3.309,225.383,328.00,255.79,3
2026-03-02T12:54:45,3.368,217.753,321.00,258.87,3
2026-03-02T12:54:46,3.307,225.501,331.90,255.79,2
2026-03-02T12:54:46,3.202,231.576,320.90,258.87,3
2026-03-02T12:54:46,3.344,224.053,321.60,255.79,3
2026-03-02T12:54:47,3.338,220.922,328.30,258.87,3
2026-03-02T12:54:47,3.208,233.815,325.20,255.79,3
2026-03-02T12:54:47,3.314,220.343,325.70,258.87,3
2026-03-02T12:54:48,3.324,223.318,327.00,255.79,3
2026-03-02T12:54:48,3.310,224.417,321.80,258.87,3
2026-03-02T12:54:48,3.362,223.657,327.60,255.79,3
2026-03-02T12:54:48,3.327,223.655,324.00,258.87,3
2026-03-02T12:54:49,3.373,222.623,328.50,255.79,3
2026-03-02T12:54:49,3.180,234.466,322.40,258.87,3
2026-03-02T12:54:49,3.357,224.707,320.30,255.79,3
2026-03-02T12:54:50,3.322,224.929,322.60,258.87,3
2026-03-02T12:54:50,3.207,235.461,321.90,255.79,3
2026-03-02T12:54:50,3.320,221.716,326.60,258.87,3
2026-03-02T12:54:51,3.331,222.456,330.60,255.79,3
2026-03-02T12:54:51,3.240,233.014,321.50,258.87,3
2026-03-02T12:54:51,3.371,224.560,328.10,255.79,3
2026-03-02T12:54:51,3.339,223.883,321.40,258.87,3
2026-03-02T12:54:52,3.338,224.208,324.90,255.79,3
2026-03-02T12:54:52,3.296,226.306,320.80,258.87,3
2026-03-02T12:54:52,3.315,224.759,323.40,255.79,3
2026-03-02T12:54:53,3.337,220.396,324.80,258.87,3
2026-03-02T12:54:53,3.158,242.224,320.20,255.79,3
2026-03-02T12:54:53,3.309,223.794,325.60,258.87,3
2026-03-02T12:54:54,3.245,230.643,329.00,255.79,3
2026-03-02T12:54:54,3.192,236.193,320.40,258.87,3
2026-03-02T12:54:54,3.319,225.999,323.10,255.79,3
2026-03-02T12:54:55,3.368,220.144,324.30,258.87,3
2026-03-02T12:54:55,3.244,232.652,328.50,255.79,3
2026-03-02T12:54:55,3.327,220.385,323.70,258.87,2
2026-03-02T12:54:55,3.297,230.192,324.70,255.79,3
2026-03-02T12:54:56,3.335,222.439,321.50,258.87,3
2026-03-02T12:54:56,3.379,222.763,325.50,255.79,3
2026-03-02T12:54:56,3.309,225.347,325.20,258.87,3
2026-03-02T12:54:57,3.322,226.498,326.50,255.79,3
2026-03-02T12:54:57,3.207,231.460,324.90,258.87,3
2026-03-02T12:54:57,3.299,224.767,324.70,255.79,2
2026-03-02T12:54:58,3.303,221.206,322.00,258.87,2
2026-03-02T12:54:58,3.194,237.353,327.00,255.79,2
2026-03-02T12:54:58,3.355,219.261,326.70,258.87,2
2026-03-02T12:54:59,3.318,224.138,316.70,255.79,2
2026-03-02T12:54:59,3.244,231.440,325.50,258.87,3
2026-03-02T12:54:59,3.310,227.441,325.50,255.79,3
2026-03-02T12:54:59,3.322,223.610,326.50,258.87,3
2026-03-02T12:55:00,3.245,230.426,325.50,255.79,3
2026-03-02T12:55:00,3.279,224.817,319.30,258.87,3
2026-03-02T12:55:00,3.320,228.386,329.60,255.79,3
2026-03-02T12:55:01,3.341,223.182,324.80,258.87,3
2026-03-02T12:55:01,3.251,232.777,326.10,255.79,3
2026-03-02T12:55:01,3.319,222.282,322.90,258.87,2
2026-03-02T12:55:02,3.282,226.787,322.90,255.79,2
2026-03-02T12:55:02,3.157,238.325,320.00,258.87,3
2026-03-02T12:55:02,3.325,223.612,330.60,255.79,2
2026-03-02T12:55:03,3.275,224.941,325.50,258.87,2
2026-03-02T12:55:03,3.249,233.448,320.00,255.79,3
2026-03-02T12:55:03,3.304,225.633,325.00,258.87,3
2026-03-02T12:55:03,3.362,223.527,327.20,255.79,2
2026-03-02T12:55:04,3.328,223.060,324.00,258.87,2
2026-03-02T12:55:04,3.230,225.129,324.40,255.79,3
2026-03-02T12:55:04,3.239,227.414,319.30,258.87,2
2026-03-02T12:55:05,3.326,226.191,324.30,255.79,3
2026-03-02T12:55:05,3.192,233.207,323.20,258.87,2
2026-03-02T12:55:05,3.315,227.511,325.90,255.80,2
2026-03-02T12:55:06,3.361,221.724,323.30,258.88,2
2026-03-02T12:55:06,3.184,238.533,322.70,255.80,3
2026-03-02T12:55:06,3.293,223.842,323.70,258.88,3
2026-03-02T12:55:07,3.288,225.482,329.90,255.80,3
2026-03-02T12:55:07,3.234,228.635,321.20,258.88,3
2026-03-02T12:55:07,3.324,225.289,323.40,255.80,3
2026-03-02T12:55:07,3.346,221.993,326.10,258.88,3
2026-03-02T12:55:08,3.283,226.537,319.90,255.80,3
2026-03-02T12:55:08,3.309,220.744,324.60,258.88,3
2026-03-02T12:55:08,3.273,226.009,324.80,255.80,3
2026-03-02T12:55:09,3.327,223.954,320.20,258.88,3
2026-03-02T12:55:09,3.175,238.302,322.10,255.80,3
2026-03-02T12:55:09,3.299,222.222,324.50,258.88,3
2026-03-02T12:55:10,3.377,224.727,325.40,255.80,3
2026-03-02T12:55:10,3.193,234.428,323.50,258.88,3
2026-03-02T12:55:10,3.329,225.236,327.40,255.80,3
2026-03-02T12:55:11,3.335,221.447,324.50,258.88,3
2026-03-02T12:55:11,3.170,235.781,318.20,255.80,3
2026-03-02T12:55:11,3.288,225.720,317.10,258.88,3
2026-03-02T12:55:11,3.291,225.964,330.40,255.80,3
2026-03-02T12:55:12,3.279,223.431,322.10,258.88,3
2026-03-02T12:55:12,3.288,227.831,325.40,255.80,3
2026-03-02T12:55:12,3.325,224.625,323.70,258.88,3
2026-03-02T12:55:13,3.339,225.633,325.00,255.80,3
2026-03-02T12:55:13,3.246,229.887,325.50,258.88,3
2026-03-02T12:55:13,3.306,225.130,324.60,255.80,3
2026-03-02T12:55:14,3.322,220.978,323.00,258.88,3
2026-03-02T12:55:14,3.189,237.988,320.20,255.80,2
2026-03-02T12:55:14,3.319,221.466,326.40,258.88,3
2026-03-02T12:55:15,3.300,224.668,328.00,255.80,3
2026-03-02T12:55:15,3.204,231.519,324.10,258.88,3
2026-03-02T12:55:15,3.237,232.515,318.70,255.80,2
2026-03-02T12:55:15,3.330,219.850,327.50,258.88,2
2026-03-02T12:55:16,3.281,226.265,326.00,255.80,2
2026-03-02T12:55:16,3.266,225.456,323.40,258.88,3
2026-03-02T12:55:16,3.268,231.713,321.40,255.80,3
2026-03-02T12:55:17,3.327,222.428,327.10,258.88,3
2026-03-02T12:55:17,3.192,239.774,320.40,255.80,3
2026-03-02T12:55:17,3.366,221.261,327.60,258.88,3
2026-03-02T12:55:18,3.295,228.962,323.90,255.80,3
2026-03-02T12:55:18,3.154,236.581,325.90,258.88,3
2026-03-02T12:55:18,3.373,224.034,325.00,255.80,3
2026-03-02T12:55:19,3.336,218.858,321.60,258.88,2
2026-03-02T12:55:19,3.256,233.001,326.80,255.80,3
2026-03-02T12:55:19,3.339,222.124,325.10,258.88,3
2026-03-02T12:55:19,3.345,224.446,325.50,255.80,3
2026-03-02T12:55:20,3.284,226.074,322.80,258.88,3
2026-03-02T12:55:20,3.282,225.057,318.70,255.80,3
2026-03-02T12:55:20,3.322,224.865,323.40,258.88,2
2026-03-02T12:55:21,3.345,225.821,328.80,255.80,3
2026-03-02T12:55:21,3.219,232.510,323.10,258.88,2
2026-03-02T12:55:21,3.328,224.185,327.50,255.80,3
2026-03-02T12:55:22,3.272,225.053,322.00,258.88,2
2026-03-02T12:55:22,3.207,237.573,325.10,255.80,3
2026-03-02T12:55:22,3.336,221.883,320.90,258.88,3
2026-03-02T12:55:23,3.360,223.336,330.20,255.80,3
2026-03-02T12:55:23,3.357,220.693,323.20,258.88,2
2026-03-02T12:55:23,3.299,225.645,321.80,255.80,2
2026-03-02T12:55:23,3.299,221.888,328.20,258.88,3
2026-03-02T12:55:24,3.363,225.692,323.10,255.80,3
2026-03-02T12:55:24,3.176,236.357,318.70,258.88,3
2026-03-02T12:55:24,3.338,224.273,328.20,255.80,3
2026-03-02T12:55:25,3.300,223.645,324.50,258.88,2
