timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-02T12:59:56,2.095,366.155,309.60,251.84,2
2026-03-02T12:59:57,3.338,220.710,318.50,257.25,2
2026-03-02T12:59:57,3.205,233.620,318.90,255.07,2
2026-03-02T12:59:57,3.332,222.670,321.50,258.19,2
2026-03-02T12:59:58,3.279,227.597,319.00,255.57,1
2026-03-02T12:59:58,3.230,231.480,317.80,258.64,1
2026-03-02T12:59:58,3.332,229.641,318.00,255.57,1
2026-03-02T12:59:59,3.289,227.481,317.60,258.64,2
2026-03-02T12:59:59,3.207,239.148,318.80,255.57,2
2026-03-02T12:59:59,3.299,225.278,318.20,258.64,3
2026-03-02T13:00:00,3.270,228.011,324.50,255.57,1
2026-03-02T13:00:00,3.175,235.249,315.50,258.64,2
2026-03-02T13:00:00,3.314,228.524,322.10,255.57,2
2026-03-02T13:00:01,3.256,227.464,316.70,258.64,1
2026-03-02T13:00:01,3.292,230.313,319.70,255.57,2
2026-03-02T13:00:01,3.314,222.071,322.30,258.64,3
2026-03-02T13:00:01,3.284,230.763,315.90,255.57,5
2026-03-02T13:00:02,3.277,225.923,318.50,258.64,3
2026-03-02T13:00:02,3.332,226.751,318.50,255.57,4
2026-03-02T13:00:02,3.291,225.122,320.20,258.64,5
2026-03-02T13:00:03,3.294,230.853,320.20,255.57,3
2026-03-02T13:00:03,3.098,243.522,308.00,258.64,3
2026-03-02T13:00:03,3.248,230.171,322.90,255.57,1
2026-03-02T13:00:04,3.220,233.520,313.80,258.65,1
2026-03-02T13:00:04,3.191,239.294,320.80,255.57,2
2026-03-02T13:00:04,3.284,225.586,320.10,258.65,1
2026-03-02T13:00:05,3.296,225.903,321.10,255.57,2
2026-03-02T13:00:05,3.223,231.333,317.00,258.65,2
2026-03-02T13:00:05,3.296,226.377,324.20,255.58,2
2026-03-02T13:00:06,3.297,224.588,318.80,258.66,1
2026-03-02T13:00:06,3.166,241.264,312.00,255.58,1
2026-03-02T13:00:06,3.242,226.103,319.50,258.66,1
2026-03-02T13:00:07,3.332,225.362,320.10,255.58,2
2026-03-02T13:00:07,3.190,232.034,317.90,258.66,1
2026-03-02T13:00:07,3.294,227.809,321.50,255.58,1
2026-03-02T13:00:08,3.285,224.262,320.40,258.66,1
2026-03-02T13:00:08,3.312,227.150,319.90,255.58,1
2026-03-02T13:00:08,3.291,224.457,320.80,258.66,1
2026-03-02T13:00:08,3.239,233.329,319.00,255.80,3
2026-03-02T13:00:09,3.270,225.196,318.90,258.88,1
2026-03-02T13:00:09,3.305,227.975,320.70,255.80,0
2026-03-02T13:00:09,3.320,222.298,321.70,258.88,1
2026-03-02T13:00:10,3.286,226.722,324.00,255.80,3
2026-03-02T13:00:10,3.182,233.705,313.50,258.88,1
2026-03-02T13:00:10,3.258,232.060,317.80,255.80,1
2026-03-02T13:00:11,3.295,223.489,320.90,258.88,1
2026-03-02T13:00:11,3.222,234.219,314.50,255.80,1
2026-03-02T13:00:11,3.295,223.418,318.50,258.88,2
2026-03-02T13:00:12,3.318,226.597,322.80,255.80,0
2026-03-02T13:00:12,3.107,244.727,310.40,258.88,1
2026-03-02T13:00:12,3.279,227.732,324.50,255.80,1
2026-03-02T13:00:13,3.345,224.073,319.60,258.88,2
2026-03-02T13:00:13,3.144,240.051,322.30,255.80,2
2026-03-02T13:00:13,3.315,225.367,316.70,258.88,2
2026-03-02T13:00:14,3.294,226.511,321.80,255.80,2
2026-03-02T13:00:14,3.224,233.792,321.10,258.88,1
2026-03-02T13:00:14,3.283,227.502,320.10,255.80,1
2026-03-02T13:00:14,3.361,222.881,321.80,258.88,1
2026-03-02T13:00:15,3.296,227.165,318.60,255.80,1
2026-03-02T13:00:15,3.325,221.443,321.00,258.88,0
2026-03-02T13:00:15,3.289,230.957,321.50,255.80,0
2026-03-02T13:00:16,3.302,223.820,322.90,258.88,0
2026-03-02T13:00:16,3.194,238.385,319.10,255.80,0
2026-03-02T13:00:16,3.305,223.532,320.20,258.88,0
2026-03-02T13:00:17,3.287,231.474,320.60,255.80,1
2026-03-02T13:00:17,3.168,235.455,316.40,258.88,0
2026-03-02T13:00:17,3.274,230.253,323.30,255.80,1
2026-03-02T13:00:18,3.289,224.502,318.40,258.88,1
2026-03-02T13:00:18,3.184,238.626,321.10,255.80,2
2026-03-02T13:00:18,3.255,227.033,318.10,258.88,1
2026-03-02T13:00:19,3.269,229.441,322.80,255.80,1
2026-03-02T13:00:19,3.183,237.552,317.70,258.88,1
2026-03-02T13:00:19,3.266,228.491,319.50,255.80,2
2026-03-02T13:00:20,3.354,223.286,317.00,258.88,2
2026-03-02T13:00:20,3.202,235.390,319.50,255.80,1
2026-03-02T13:00:20,3.302,222.979,319.20,258.88,0
