timestamp,fps,object_count,obstacle_detected,person_candidate_count,target_locked,lock_status,lost_frames,person_center_x,frame_center_x,distance_ratio,steering_percent,movement_command
2026-03-20 02:23:56,2.77,1,False,1,True,LOCKED,0,390,320,0.6802,21,MOVE BACKWARD
2026-03-20 02:23:56,2.64,1,False,1,True,LOCKED,0,368,320,0.7044,15,MOVE BACKWARD
2026-03-20 02:23:57,2.72,1,False,1,True,LOCKED,0,372,320,0.6831,16,MOVE BACKWARD
2026-03-20 02:23:57,2.74,1,False,1,True,LOCKED,0,384,320,0.6457,20,MOVE BACKWARD
2026-03-20 02:23:58,2.78,1,False,1,True,LOCKED,0,391,320,0.6227,22,MOVE BACKWARD
2026-03-20 02:23:58,2.76,1,False,1,True,LOCKED,0,405,320,0.5423,26,MOVE BACKWARD
2026-03-20 02:23:58,2.73,1,False,1,True,LOCKED,0,434,320,0.4380,35,MOVE BACKWARD
2026-03-20 02:23:59,2.75,1,False,1,True,LOCKED,0,461,320,0.3826,44,MOVE BACKWARD
2026-03-20 02:23:59,2.79,1,False,1,True,LOCKED,0,479,320,0.3520,49,MOVE BACKWARD
2026-03-20 02:24:00,2.71,1,False,1,True,LOCKED,0,485,320,0.3674,51,MOVE BACKWARD
2026-03-20 02:24:00,2.75,1,False,1,True,LOCKED,0,408,320,0.5642,27,MOVE BACKWARD
2026-03-20 02:24:00,2.74,1,False,1,True,LOCKED,0,513,320,0.3076,60,MOVE BACKWARD
2026-03-20 02:24:01,2.80,1,False,1,True,LOCKED,0,512,320,0.3183,60,MOVE BACKWARD
2026-03-20 02:24:01,2.89,1,False,1,True,LOCKED,0,503,320,0.3485,57,MOVE BACKWARD
2026-03-20 02:24:01,2.74,1,False,1,True,LOCKED,0,506,320,0.3403,58,MOVE BACKWARD
2026-03-20 02:24:02,2.85,1,False,1,True,LOCKED,0,502,320,0.3613,56,MOVE BACKWARD
2026-03-20 02:24:02,2.80,1,False,1,True,LOCKED,0,495,320,0.3823,54,MOVE BACKWARD
2026-03-20 02:24:03,2.79,1,False,1,True,LOCKED,0,499,320,0.3679,55,MOVE BACKWARD
2026-03-20 02:24:03,2.75,1,False,1,True,LOCKED,0,496,320,0.3878,55,MOVE BACKWARD
2026-03-20 02:24:03,2.66,1,False,1,True,LOCKED,0,499,320,0.3814,55,MOVE BACKWARD
2026-03-20 02:24:04,2.73,1,False,1,True,LOCKED,0,513,320,0.3210,60,MOVE BACKWARD
2026-03-20 02:24:04,2.79,1,False,1,True,SEARCHING (1),1,324,320,0.9700,1,MOVE BACKWARD
2026-03-20 02:24:04,2.68,1,False,1,True,SEARCHING (2),2,334,320,0.9394,4,MOVE BACKWARD
2026-03-20 02:24:05,2.66,2,False,2,True,LOCKED,0,564,320,0.2273,76,STEER RIGHT
2026-03-20 02:24:05,2.66,1,False,1,True,LOCKED,0,495,320,0.4348,54,MOVE BACKWARD
2026-03-20 02:24:06,2.74,1,False,1,True,LOCKED,0,431,320,0.5313,34,MOVE BACKWARD
2026-03-20 02:24:06,2.76,1,False,1,True,LOCKED,0,455,320,0.4899,42,MOVE BACKWARD
2026-03-20 02:24:06,2.73,1,False,1,True,LOCKED,0,417,320,0.5654,30,MOVE BACKWARD
2026-03-20 02:24:07,2.76,1,False,1,True,LOCKED,0,360,320,0.6389,12,MOVE BACKWARD
2026-03-20 02:24:07,2.69,1,False,1,True,LOCKED,0,335,320,0.6540,4,MOVE BACKWARD
2026-03-20 02:24:08,2.76,1,False,1,True,LOCKED,0,326,320,0.7188,1,MOVE BACKWARD
2026-03-20 02:24:08,2.77,1,False,1,True,LOCKED,0,325,320,0.7689,1,MOVE BACKWARD
2026-03-20 02:24:08,2.73,1,False,1,True,LOCKED,0,320,320,0.7512,0,MOVE BACKWARD
2026-03-20 02:24:09,2.75,1,False,1,True,LOCKED,0,319,320,0.6854,0,MOVE BACKWARD
2026-03-20 02:24:09,2.79,1,False,1,True,LOCKED,0,311,320,0.6571,2,MOVE BACKWARD
2026-03-20 02:24:09,2.76,1,False,1,True,LOCKED,0,320,320,0.6448,0,MOVE BACKWARD
2026-03-20 02:24:10,2.86,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:10,2.85,0,False,0,False,LOST (2),2,-1,320,0.0000,0,IDLE
2026-03-20 02:24:11,2.87,1,False,1,True,LOCKED,0,320,320,0.7188,0,MOVE BACKWARD
2026-03-20 02:24:11,2.85,1,False,1,True,LOCKED,0,319,320,0.8528,0,MOVE BACKWARD
2026-03-20 02:24:11,2.74,1,False,1,True,LOCKED,0,374,320,0.6879,16,MOVE BACKWARD
2026-03-20 02:24:12,2.78,2,True,1,True,LOCKED,0,-1,320,0.0000,0,AVOID
2026-03-20 02:24:12,2.75,1,False,1,True,LOCKED,0,420,320,0.6259,31,MOVE BACKWARD
2026-03-20 02:24:12,2.71,1,False,1,True,LOCKED,0,451,320,0.4990,40,MOVE BACKWARD
2026-03-20 02:24:13,2.68,1,False,1,True,LOCKED,0,477,320,0.4398,49,MOVE BACKWARD
2026-03-20 02:24:13,2.75,0,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:14,2.72,1,False,1,True,LOCKED,0,505,320,0.3571,57,MOVE BACKWARD
2026-03-20 02:24:14,2.75,1,False,1,True,LOCKED,0,485,320,0.3855,51,MOVE BACKWARD
2026-03-20 02:24:14,2.70,1,False,1,True,LOCKED,0,456,320,0.4289,42,MOVE BACKWARD
2026-03-20 02:24:15,2.72,1,False,1,True,SEARCHING (1),1,320,320,0.3635,0,MOVE BACKWARD
2026-03-20 02:24:15,2.77,0,False,0,False,LOST (2),2,-1,320,0.0000,0,IDLE
2026-03-20 02:24:16,2.48,0,False,0,False,LOST (3),3,-1,320,0.0000,0,IDLE
2026-03-20 02:24:16,3.12,0,False,0,False,LOST (4),4,-1,320,0.0000,0,IDLE
2026-03-20 02:24:16,3.07,0,False,0,False,LOST (5),5,-1,320,0.0000,0,IDLE
2026-03-20 02:24:17,3.01,0,False,0,False,LOST (6),6,-1,320,0.0000,0,IDLE
2026-03-20 02:24:17,3.11,0,False,0,False,LOST (7),7,-1,320,0.0000,0,IDLE
2026-03-20 02:24:17,2.78,0,False,0,False,LOST (8),8,-1,320,0.0000,0,IDLE
2026-03-20 02:24:18,3.16,1,False,1,True,SEARCHING (9),9,320,320,0.9938,0,MOVE BACKWARD
2026-03-20 02:24:18,3.16,1,False,1,True,SEARCHING (10),10,318,320,0.8661,0,MOVE BACKWARD
2026-03-20 02:24:18,3.06,1,False,1,True,LOCKED,0,394,320,0.5189,23,MOVE BACKWARD
2026-03-20 02:24:19,3.18,2,True,1,True,LOCKED,0,-1,320,0.0000,0,AVOID
2026-03-20 02:24:19,3.21,2,True,1,True,LOCKED,0,-1,320,0.0000,0,AVOID
2026-03-20 02:24:19,3.09,1,False,1,True,LOCKED,0,532,320,0.2768,66,STEER RIGHT
2026-03-20 02:24:20,3.23,1,False,1,True,LOCKED,0,565,320,0.1855,76,STEER RIGHT
2026-03-20 02:24:20,2.73,1,False,1,True,LOCKED,0,579,320,0.1498,80,STEER RIGHT
2026-03-20 02:24:20,2.99,2,False,2,True,LOCKED,0,566,320,0.1916,76,STEER RIGHT
2026-03-20 02:24:21,3.13,1,False,1,True,SEARCHING (1),1,347,320,0.8199,8,MOVE BACKWARD
2026-03-20 02:24:21,3.17,2,False,2,True,LOCKED,0,552,320,0.2402,72,STEER RIGHT
2026-03-20 02:24:21,2.57,1,False,1,True,SEARCHING (1),1,389,320,0.6991,21,MOVE BACKWARD
2026-03-20 02:24:22,2.81,1,False,1,True,SEARCHING (2),2,414,320,0.6374,29,MOVE BACKWARD
2026-03-20 02:24:22,2.87,1,False,1,True,SEARCHING (3),3,319,320,0.9839,0,MOVE BACKWARD
2026-03-20 02:24:23,2.87,1,False,1,True,SEARCHING (4),4,336,320,0.9274,5,MOVE BACKWARD
2026-03-20 02:24:23,2.79,2,False,2,True,LOCKED,0,568,320,0.2036,77,STEER RIGHT
2026-03-20 02:24:23,2.69,1,False,1,True,SEARCHING (1),1,324,320,0.9669,1,MOVE BACKWARD
2026-03-20 02:24:24,2.65,1,False,1,True,SEARCHING (2),2,381,320,0.7915,19,MOVE BACKWARD
2026-03-20 02:24:24,2.74,1,False,1,True,LOCKED,0,515,320,0.3652,60,MOVE BACKWARD
2026-03-20 02:24:25,3.03,1,False,1,True,LOCKED,0,475,320,0.4563,48,MOVE BACKWARD
2026-03-20 02:24:25,3.06,0,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:25,2.69,1,False,1,True,LOCKED,0,419,320,0.5646,30,MOVE BACKWARD
2026-03-20 02:24:26,2.70,1,False,1,True,LOCKED,0,459,320,0.4512,43,MOVE BACKWARD
2026-03-20 02:24:26,2.72,1,False,1,True,LOCKED,0,433,320,0.5352,35,MOVE BACKWARD
2026-03-20 02:24:26,2.76,1,False,1,True,LOCKED,0,437,320,0.5169,36,MOVE BACKWARD
2026-03-20 02:24:27,2.70,1,False,1,True,LOCKED,0,430,320,0.5347,34,MOVE BACKWARD
2026-03-20 02:24:27,2.82,1,False,1,True,LOCKED,0,417,320,0.5254,30,MOVE BACKWARD
2026-03-20 02:24:28,2.76,1,False,1,True,LOCKED,0,414,320,0.5350,29,MOVE BACKWARD
2026-03-20 02:24:28,2.73,1,False,1,True,LOCKED,0,404,320,0.5698,26,MOVE BACKWARD
2026-03-20 02:24:28,2.69,1,False,1,True,LOCKED,0,409,320,0.5534,27,MOVE BACKWARD
2026-03-20 02:24:29,2.83,1,False,1,True,LOCKED,0,407,320,0.5627,27,MOVE BACKWARD
2026-03-20 02:24:29,2.90,1,False,1,True,LOCKED,0,400,320,0.5882,25,MOVE BACKWARD
2026-03-20 02:24:29,2.79,1,False,1,True,LOCKED,0,398,320,0.6034,24,MOVE BACKWARD
2026-03-20 02:24:30,2.82,1,False,1,True,LOCKED,0,390,320,0.6717,21,MOVE BACKWARD
2026-03-20 02:24:30,2.81,1,False,1,True,LOCKED,0,360,320,0.8311,12,MOVE BACKWARD
2026-03-20 02:24:31,2.87,1,False,1,True,LOCKED,0,361,320,0.8332,12,MOVE BACKWARD
2026-03-20 02:24:31,3.11,1,False,1,True,LOCKED,0,372,320,0.7798,16,MOVE BACKWARD
2026-03-20 02:24:31,2.78,1,False,1,True,LOCKED,0,372,320,0.7726,16,MOVE BACKWARD
2026-03-20 02:24:32,3.03,1,False,1,True,LOCKED,0,363,320,0.7577,13,MOVE BACKWARD
2026-03-20 02:24:32,2.71,1,False,1,True,LOCKED,0,371,320,0.7415,15,MOVE BACKWARD
2026-03-20 02:24:32,3.05,1,False,1,True,LOCKED,0,368,320,0.7426,15,MOVE BACKWARD
2026-03-20 02:24:33,3.02,1,False,1,True,LOCKED,0,377,320,0.7137,17,MOVE BACKWARD
2026-03-20 02:24:33,2.61,1,False,1,True,LOCKED,0,404,320,0.6166,26,MOVE BACKWARD
2026-03-20 02:24:33,2.50,1,False,1,True,LOCKED,0,509,320,0.3233,59,MOVE BACKWARD
2026-03-20 02:24:34,2.75,1,False,1,True,LOCKED,0,510,320,0.3250,59,MOVE BACKWARD
2026-03-20 02:24:34,2.59,1,False,1,True,LOCKED,0,505,320,0.3516,57,MOVE BACKWARD
2026-03-20 02:24:35,2.64,1,False,1,True,LOCKED,0,484,320,0.4267,51,MOVE BACKWARD
2026-03-20 02:24:35,2.68,1,False,1,True,LOCKED,0,474,320,0.4512,48,MOVE BACKWARD
2026-03-20 02:24:35,2.67,1,False,1,True,LOCKED,0,478,320,0.4190,49,MOVE BACKWARD
2026-03-20 02:24:36,2.89,1,False,1,True,LOCKED,0,476,320,0.4287,48,MOVE BACKWARD
2026-03-20 02:24:36,2.90,1,False,1,True,LOCKED,0,470,320,0.4542,46,MOVE BACKWARD
2026-03-20 02:24:37,2.77,1,False,1,True,LOCKED,0,454,320,0.5143,41,MOVE BACKWARD
2026-03-20 02:24:37,2.69,1,False,1,True,LOCKED,0,434,320,0.5591,35,MOVE BACKWARD
2026-03-20 02:24:37,2.55,1,False,1,True,LOCKED,0,418,320,0.5944,30,MOVE BACKWARD
2026-03-20 02:24:38,2.82,1,False,1,True,LOCKED,0,417,320,0.5871,30,MOVE BACKWARD
2026-03-20 02:24:38,2.69,1,False,1,True,LOCKED,0,413,320,0.5991,29,MOVE BACKWARD
2026-03-20 02:24:39,2.58,1,False,1,True,LOCKED,0,383,320,0.6883,19,MOVE BACKWARD
2026-03-20 02:24:39,2.73,1,False,1,True,LOCKED,0,346,320,0.7960,8,MOVE BACKWARD
2026-03-20 02:24:39,2.65,1,False,1,True,LOCKED,0,360,320,0.7877,12,MOVE BACKWARD
2026-03-20 02:24:40,2.77,1,False,1,True,LOCKED,0,397,320,0.7059,24,MOVE BACKWARD
2026-03-20 02:24:40,2.73,1,False,1,True,LOCKED,0,415,320,0.6374,29,MOVE BACKWARD
2026-03-20 02:24:41,2.70,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:41,2.73,1,False,1,True,LOCKED,0,426,320,0.5838,33,MOVE BACKWARD
2026-03-20 02:24:41,2.61,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:42,2.69,1,False,1,True,LOCKED,0,442,320,0.5872,38,MOVE BACKWARD
2026-03-20 02:24:42,2.63,1,False,1,True,LOCKED,0,445,320,0.5745,39,MOVE BACKWARD
2026-03-20 02:24:43,2.68,1,False,1,True,LOCKED,0,448,320,0.5695,40,MOVE BACKWARD
2026-03-20 02:24:43,2.71,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:43,2.63,1,False,1,True,LOCKED,0,432,320,0.6118,35,MOVE BACKWARD
2026-03-20 02:24:44,2.74,1,False,1,True,LOCKED,0,450,320,0.5588,40,MOVE BACKWARD
2026-03-20 02:24:44,2.72,1,False,1,True,LOCKED,0,455,320,0.5349,42,MOVE BACKWARD
2026-03-20 02:24:44,2.69,1,False,1,True,LOCKED,0,454,320,0.5321,41,MOVE BACKWARD
2026-03-20 02:24:45,2.63,1,False,1,True,LOCKED,0,457,320,0.5361,42,MOVE BACKWARD
2026-03-20 02:24:45,2.61,1,False,1,True,LOCKED,0,457,320,0.5294,42,MOVE BACKWARD
2026-03-20 02:24:46,2.69,1,False,1,True,LOCKED,0,460,320,0.5229,43,MOVE BACKWARD
2026-03-20 02:24:46,2.75,1,False,1,True,LOCKED,0,458,320,0.5177,43,MOVE BACKWARD
2026-03-20 02:24:46,2.65,1,False,1,True,LOCKED,0,461,320,0.5096,44,MOVE BACKWARD
2026-03-20 02:24:47,2.75,1,False,1,True,LOCKED,0,453,320,0.5498,41,MOVE BACKWARD
2026-03-20 02:24:47,2.66,1,False,1,True,LOCKED,0,458,320,0.5352,43,MOVE BACKWARD
2026-03-20 02:24:48,2.72,1,False,1,True,LOCKED,0,459,320,0.5197,43,MOVE BACKWARD
2026-03-20 02:24:48,2.73,1,False,1,True,LOCKED,0,441,320,0.5312,37,MOVE BACKWARD
2026-03-20 02:24:48,2.71,1,False,1,True,LOCKED,0,445,320,0.5829,39,MOVE BACKWARD
2026-03-20 02:24:49,2.77,1,False,1,True,LOCKED,0,445,320,0.5764,39,MOVE BACKWARD
2026-03-20 02:24:49,2.76,1,False,1,True,LOCKED,0,448,320,0.5633,40,MOVE BACKWARD
2026-03-20 02:24:50,2.76,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:50,2.74,1,False,1,True,LOCKED,0,453,320,0.5417,41,MOVE BACKWARD
2026-03-20 02:24:50,2.68,1,False,1,True,LOCKED,0,455,320,0.5376,42,MOVE BACKWARD
2026-03-20 02:24:51,2.73,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:51,2.69,1,False,0,False,LOST (2),2,-1,320,0.0000,0,IDLE
2026-03-20 02:24:52,2.71,1,False,0,False,LOST (3),3,-1,320,0.0000,0,IDLE
2026-03-20 02:24:52,2.68,1,False,1,True,LOCKED,0,451,320,0.5452,40,MOVE BACKWARD
2026-03-20 02:24:52,2.57,1,False,1,True,LOCKED,0,451,320,0.5469,40,MOVE BACKWARD
2026-03-20 02:24:53,2.71,1,False,1,True,LOCKED,0,448,320,0.5542,40,MOVE BACKWARD
2026-03-20 02:24:53,2.68,1,False,1,True,LOCKED,0,446,320,0.5515,39,MOVE BACKWARD
2026-03-20 02:24:54,2.67,1,False,0,False,LOST (1),1,-1,320,0.0000,0,IDLE
2026-03-20 02:24:54,2.68,1,False,1,True,LOCKED,0,442,320,0.5728,38,MOVE BACKWARD
2026-03-20 02:24:54,2.49,1,False,1,True,LOCKED,0,438,320,0.5992,36,MOVE BACKWARD
2026-03-20 02:24:55,2.46,1,False,1,True,LOCKED,0,439,320,0.5884,37,MOVE BACKWARD
2026-03-20 02:24:55,2.47,1,False,1,True,LOCKED,0,441,320,0.5878,37,MOVE BACKWARD
2026-03-20 02:24:56,2.70,1,False,1,True,LOCKED,0,445,320,0.5724,39,MOVE BACKWARD
2026-03-20 02:24:56,2.80,1,False,1,True,LOCKED,0,447,320,0.5710,39,MOVE BACKWARD
2026-03-20 02:24:56,2.68,1,False,1,True,LOCKED,0,457,320,0.5412,42,MOVE BACKWARD
2026-03-20 02:24:57,2.73,1,False,1,True,LOCKED,0,416,320,0.6330,30,MOVE BACKWARD
