timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-01T14:13:13,3.324,225.930,321.50,250.16,1
2026-03-01T14:13:13,3.318,223.860,323.90,253.24,1
2026-03-01T14:13:13,3.312,226.255,330.00,250.16,1
2026-03-01T14:13:14,3.301,223.405,325.90,253.24,2
2026-03-01T14:13:14,3.316,223.489,323.80,250.16,1
2026-03-01T14:13:14,3.284,223.082,327.20,253.24,3
2026-03-01T14:13:15,3.258,228.018,327.90,250.16,1
2026-03-01T14:13:15,3.319,224.640,324.30,253.24,1
2026-03-01T14:13:15,3.325,226.990,331.20,250.16,2
2026-03-01T14:13:16,3.311,224.238,323.20,253.24,1
2026-03-01T14:13:16,3.295,227.571,324.90,250.16,1
2026-03-01T14:13:16,3.286,223.990,327.30,253.24,1
2026-03-01T14:13:17,3.292,225.731,327.90,250.16,1
2026-03-01T14:13:17,3.223,228.824,317.90,253.24,1
2026-03-01T14:13:17,3.298,227.279,325.60,250.16,1
2026-03-01T14:13:17,3.333,222.550,325.90,253.24,1
2026-03-01T14:13:18,3.268,229.817,326.10,250.16,1
2026-03-01T14:13:18,3.289,223.484,324.80,253.24,1
2026-03-01T14:13:18,3.287,225.585,327.50,250.16,1
2026-03-01T14:13:19,3.297,222.079,325.60,253.24,1
2026-03-01T14:13:19,3.314,222.885,326.70,250.16,1
2026-03-01T14:13:19,3.342,223.449,326.60,253.24,1
2026-03-01T14:13:20,3.295,224.858,325.50,250.16,1
2026-03-01T14:13:20,3.309,224.920,326.50,253.24,1
2026-03-01T14:13:20,3.355,223.995,327.90,250.16,1
2026-03-01T14:13:20,3.321,222.748,320.00,253.24,1
2026-03-01T14:13:21,3.277,228.663,326.90,250.16,1
2026-03-01T14:13:21,3.238,227.190,325.80,253.25,1
2026-03-01T14:13:21,3.311,222.599,326.40,250.16,1
2026-03-01T14:13:22,3.296,221.799,321.80,253.25,1
2026-03-01T14:13:22,3.282,225.168,330.70,250.16,1
2026-03-01T14:13:22,3.328,223.325,324.80,253.25,1
2026-03-01T14:13:23,3.333,225.563,325.80,250.16,1
2026-03-01T14:13:23,3.297,225.392,325.70,253.25,1
2026-03-01T14:13:23,3.266,229.116,324.90,250.16,1
2026-03-01T14:13:24,3.301,222.114,325.60,253.25,1
2026-03-01T14:13:24,3.277,225.807,329.80,250.16,1
2026-03-01T14:13:24,3.298,225.990,322.30,253.25,1
2026-03-01T14:13:24,3.373,223.603,326.10,250.16,1
2026-03-01T14:13:25,3.265,224.807,322.40,253.25,1
2026-03-01T14:13:25,3.290,228.198,324.50,250.16,1
2026-03-01T14:13:25,3.307,223.795,329.30,253.25,1
2026-03-01T14:13:26,3.279,226.419,326.60,250.16,1
2026-03-01T14:13:26,3.311,221.035,326.60,253.25,1
2026-03-01T14:13:26,3.274,225.507,326.10,250.16,1
2026-03-01T14:13:27,3.316,225.415,324.40,253.25,1
2026-03-01T14:13:27,3.301,229.026,325.60,250.16,1
2026-03-01T14:13:27,3.329,223.559,325.50,253.25,1
2026-03-01T14:13:27,3.310,226.665,329.80,250.16,1
2026-03-01T14:13:28,3.249,228.779,320.70,253.25,1
2026-03-01T14:13:28,3.328,222.351,324.90,250.16,1
2026-03-01T14:13:28,3.340,219.163,329.30,253.25,1
2026-03-01T14:13:29,3.288,224.479,323.80,250.16,1
2026-03-01T14:13:29,3.305,221.332,323.00,253.25,1
2026-03-01T14:13:29,3.303,224.039,329.40,250.17,1
2026-03-01T14:13:30,3.309,225.199,326.50,253.25,1
2026-03-01T14:13:30,3.295,228.629,322.20,250.17,1
