timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections,decision
2026-03-05T23:29:59,3.237,229.468,320.10,257.90,1,FOLLOW
2026-03-05T23:29:59,3.271,231.624,327.10,254.82,2,FOLLOW
2026-03-05T23:29:59,3.334,220.687,320.00,257.90,2,FOLLOW
2026-03-05T23:30:00,3.305,225.715,319.90,254.82,2,FOLLOW
2026-03-05T23:30:00,3.280,227.345,320.60,257.90,1,FOLLOW
2026-03-05T23:30:00,3.273,227.790,323.00,254.82,1,FOLLOW
2026-03-05T23:30:01,3.325,225.448,321.90,257.90,1,FOLLOW
2026-03-05T23:30:01,3.256,229.879,319.00,254.82,2,FOLLOW
2026-03-05T23:30:01,3.329,226.052,321.70,257.90,1,FOLLOW
2026-03-05T23:30:01,3.333,225.659,322.70,254.82,1,FOLLOW
2026-03-05T23:30:02,3.315,221.798,320.60,257.90,1,FOLLOW
2026-03-05T23:30:02,3.332,228.292,322.20,254.82,1,FOLLOW
2026-03-05T23:30:02,3.343,223.103,323.20,257.90,1,FOLLOW
2026-03-05T23:30:03,3.307,226.435,320.20,254.82,1,FOLLOW
2026-03-05T23:30:03,3.282,224.974,321.20,257.90,1,FOLLOW
2026-03-05T23:30:03,3.290,228.810,321.80,254.82,1,FOLLOW
2026-03-05T23:30:04,3.176,237.049,314.40,257.90,2,FOLLOW
2026-03-05T23:30:04,3.183,235.534,320.50,254.82,1,FOLLOW
2026-03-05T23:30:04,3.365,221.299,322.10,257.90,1,FOLLOW
2026-03-05T23:30:05,3.312,225.608,316.60,254.82,1,FOLLOW
2026-03-05T23:30:05,3.314,226.762,313.80,257.90,2,FOLLOW
2026-03-05T23:30:05,3.286,228.863,324.30,254.82,2,FOLLOW
2026-03-05T23:30:06,3.333,226.768,318.50,257.90,1,FOLLOW
2026-03-05T23:30:06,3.345,226.415,320.20,254.82,1,FOLLOW
2026-03-05T23:30:06,3.338,221.630,319.90,257.90,1,FOLLOW
2026-03-05T23:30:06,3.317,224.435,320.60,254.82,3,FOLLOW
2026-03-05T23:30:07,3.344,224.549,320.20,257.90,2,FOLLOW
2026-03-05T23:30:07,3.380,222.789,323.40,254.82,2,FOLLOW
2026-03-05T23:30:07,3.269,226.532,316.10,257.90,2,FOLLOW
2026-03-05T23:30:08,3.300,230.428,322.40,254.82,1,FOLLOW
2026-03-05T23:30:08,3.332,222.033,315.80,257.90,1,FOLLOW
2026-03-05T23:30:08,3.303,225.665,326.10,254.82,1,FOLLOW
2026-03-05T23:30:09,3.356,223.306,317.90,257.90,1,FOLLOW
2026-03-05T23:30:09,3.349,224.423,323.80,254.82,1,FOLLOW
2026-03-05T23:30:09,3.348,220.330,319.80,257.90,2,FOLLOW
2026-03-05T23:30:10,3.391,224.935,321.00,254.82,1,FOLLOW
2026-03-05T23:30:10,3.273,229.429,320.10,257.90,1,FOLLOW
2026-03-05T23:30:10,3.323,224.862,318.00,254.82,1,FOLLOW
2026-03-05T23:30:10,3.384,223.095,323.80,257.90,1,FOLLOW
2026-03-05T23:30:11,3.310,227.841,323.40,254.82,1,FOLLOW
2026-03-05T23:30:11,3.277,226.041,317.00,257.90,1,FOLLOW
2026-03-05T23:30:11,3.355,227.011,324.20,254.82,1,FOLLOW
2026-03-05T23:30:12,3.329,224.212,318.30,257.90,2,FOLLOW
2026-03-05T23:30:12,3.334,224.344,321.90,254.82,1,FOLLOW
2026-03-05T23:30:12,3.323,222.067,318.00,257.90,1,FOLLOW
2026-03-05T23:30:13,3.349,224.822,320.30,254.82,1,FOLLOW
2026-03-05T23:30:13,3.316,221.874,317.40,257.90,1,FOLLOW
2026-03-05T23:30:13,3.318,224.744,324.00,254.82,1,FOLLOW
2026-03-05T23:30:14,3.338,224.010,319.50,257.90,1,FOLLOW
2026-03-05T23:30:14,3.234,231.612,316.10,254.82,1,FOLLOW
2026-03-05T23:30:14,3.338,224.738,322.70,257.90,2,FOLLOW
2026-03-05T23:30:15,3.335,225.140,322.40,254.82,1,FOLLOW
2026-03-05T23:30:15,3.314,221.761,323.60,257.91,1,FOLLOW
2026-03-05T23:30:15,3.308,229.364,319.30,254.82,1,FOLLOW
2026-03-05T23:30:15,3.348,220.609,320.70,257.91,1,FOLLOW
2026-03-05T23:30:16,3.343,222.770,319.40,254.82,1,FOLLOW
2026-03-05T23:30:16,3.403,221.052,321.90,257.91,1,FOLLOW
2026-03-05T23:30:16,3.345,225.934,319.80,254.82,1,FOLLOW
2026-03-05T23:30:17,3.315,223.371,317.30,257.91,1,FOLLOW
2026-03-05T23:30:17,3.330,223.857,324.90,254.82,1,FOLLOW
2026-03-05T23:30:17,3.336,224.453,322.40,257.91,2,FOLLOW
2026-03-05T23:30:18,3.333,224.113,319.00,254.82,1,FOLLOW
