timestamp,fps,latency_ms,cpu_proc_percent,ram_mb,detections
2026-03-02T13:05:17,2.112,364.089,310.10,251.81,1
2026-03-02T13:05:18,3.318,223.300,320.20,257.23,1
2026-03-02T13:05:18,3.311,225.247,317.00,255.04,1
2026-03-02T13:05:18,3.373,223.266,322.50,258.16,1
2026-03-02T13:05:19,3.363,225.541,322.20,255.54,1
2026-03-02T13:05:19,3.224,231.255,314.80,258.61,1
2026-03-02T13:05:19,3.383,225.060,320.50,255.54,1
2026-03-02T13:05:20,3.352,222.765,320.90,258.61,1
2026-03-02T13:05:20,3.162,238.994,321.30,255.54,1
2026-03-02T13:05:20,3.371,220.845,319.70,258.61,1
2026-03-02T13:05:21,3.323,225.685,321.60,255.76,1
2026-03-02T13:05:21,3.153,240.542,317.50,258.84,1
2026-03-02T13:05:21,3.289,226.565,316.60,255.76,1
2026-03-02T13:05:22,3.368,221.613,319.10,258.84,1
2026-03-02T13:05:22,3.191,236.726,321.30,255.76,1
2026-03-02T13:05:22,3.301,226.984,319.20,258.84,1
2026-03-02T13:05:23,3.199,235.093,312.60,255.76,1
2026-03-02T13:05:23,3.305,225.697,319.60,258.84,1
2026-03-02T13:05:23,3.280,227.754,320.40,255.77,1
2026-03-02T13:05:23,3.402,220.184,318.70,258.84,1
2026-03-02T13:05:24,3.322,228.192,321.20,255.77,1
2026-03-02T13:05:24,3.279,224.093,319.20,258.84,1
2026-03-02T13:05:24,3.350,227.087,320.50,255.77,1
2026-03-02T13:05:25,3.338,222.778,319.50,258.84,1
2026-03-02T13:05:25,3.211,235.627,323.50,255.77,1
2026-03-02T13:05:25,3.325,224.234,318.70,258.85,1
2026-03-02T13:05:26,3.314,225.760,323.40,255.77,1
2026-03-02T13:05:26,3.220,234.102,317.70,258.85,1
2026-03-02T13:05:26,3.272,228.659,322.30,255.78,2
2026-03-02T13:05:27,3.377,221.632,322.70,258.86,2
2026-03-02T13:05:27,3.210,236.131,316.70,255.78,2
2026-03-02T13:05:27,3.346,224.673,319.90,258.86,2
2026-03-02T13:05:28,3.303,228.728,322.10,255.78,2
2026-03-02T13:05:28,3.203,235.971,318.90,258.86,2
2026-03-02T13:05:28,3.305,227.553,325.40,255.78,2
2026-03-02T13:05:28,3.305,222.628,318.90,258.86,2
2026-03-02T13:05:29,3.290,229.663,321.30,255.78,2
2026-03-02T13:05:29,3.305,222.559,318.80,258.86,2
2026-03-02T13:05:29,3.329,229.110,321.10,255.78,2
2026-03-02T13:05:30,3.314,224.297,317.00,258.86,2
2026-03-02T13:05:30,3.158,242.847,323.40,255.78,1
2026-03-02T13:05:30,3.366,218.776,318.50,258.86,1
2026-03-02T13:05:31,3.333,223.722,325.30,255.78,1
2026-03-02T13:05:31,3.210,232.605,313.90,258.86,2
2026-03-02T13:05:31,3.347,221.858,319.60,255.78,1
2026-03-02T13:05:32,3.318,225.984,317.70,258.86,2
2026-03-02T13:05:32,3.183,235.320,320.10,255.78,2
2026-03-02T13:05:32,3.357,222.375,317.50,258.86,2
2026-03-02T13:05:33,3.285,227.725,323.70,255.78,2
2026-03-02T13:05:33,3.222,234.751,318.10,258.86,2
2026-03-02T13:05:33,3.273,229.208,322.80,255.78,2
2026-03-02T13:05:34,3.387,221.905,320.30,258.86,2
2026-03-02T13:05:34,3.301,228.548,319.10,255.78,2
2026-03-02T13:05:34,3.319,222.391,320.40,258.86,2
2026-03-02T13:05:34,3.338,228.192,325.70,255.78,1
2026-03-02T13:05:35,3.350,222.274,316.80,258.86,1
2026-03-02T13:05:35,3.247,226.314,319.00,255.78,2
2026-03-02T13:05:35,3.339,223.795,319.10,258.86,0
2026-03-02T13:05:36,3.265,229.841,325.50,255.78,2
2026-03-02T13:05:36,3.226,233.778,318.50,258.86,2
2026-03-02T13:05:36,3.274,228.514,319.80,255.78,2
2026-03-02T13:05:37,3.333,225.495,322.50,258.86,2
2026-03-02T13:05:37,3.247,232.486,320.40,255.78,2
2026-03-02T13:05:37,3.326,221.839,321.20,258.86,0
2026-03-02T13:05:38,3.357,225.496,324.60,255.78,2
2026-03-02T13:05:38,3.202,232.507,313.00,258.86,2
2026-03-02T13:05:38,3.288,229.283,324.60,255.78,2
2026-03-02T13:05:39,3.306,223.278,315.70,258.86,1
2026-03-02T13:05:39,3.184,239.689,320.50,255.78,2
2026-03-02T13:05:39,3.311,222.738,319.20,258.86,2
2026-03-02T13:05:39,3.309,228.720,323.50,255.78,1
2026-03-02T13:05:40,3.303,223.224,316.10,258.86,1
2026-03-02T13:05:40,3.313,229.851,323.80,255.78,1
2026-03-02T13:05:40,3.338,222.737,319.50,258.86,1
2026-03-02T13:05:41,3.333,224.232,322.10,255.78,1
2026-03-02T13:05:41,3.214,234.983,317.70,258.86,1
2026-03-02T13:05:41,3.320,225.145,320.30,255.78,1
2026-03-02T13:05:42,3.334,220.625,322.50,258.86,2
2026-03-02T13:05:42,3.189,238.069,321.30,255.79,2
